ID,FK_ID,ChildNodeID,value
79169,12447,10161,2
79170,12447,10191,2
79171,12447,10057,4
79172,12447,11276,5
79173,12447,10177,1
79174,12447,10166,1
79175,12447,10032,18
79176,12447,10103,4
79177,12447,10338,4
79178,12447,10163,8
79179,12447,10070,2
79180,12447,11330,2
79181,12447,10007,3
79182,12447,10144,5
79183,12449,10006,2
79184,12449,10657,4
79185,12449,10449,1
79186,12449,10028,6
79187,12449,12231,2
79188,12449,12209,2
79189,12449,10022,6
79190,12449,10019,16
79191,12449,10008,3
79192,12449,10057,4
79193,12449,11276,2
79194,12449,10147,2
79195,12449,12227,1
79196,12449,10032,15
79197,12449,10144,4
79198,12449,10338,2
79199,12449,10163,4
79200,12449,12202,3
79201,12449,10070,1
79202,12449,10264,3
79203,12449,10007,2
79204,12449,12199,2
79205,12450,10283,77
79206,12450,10282,8
79207,12450,10541,2
79208,12450,10281,13
79209,12451,10541,84
79210,12451,10279,14
79211,12451,10379,3
79212,12452,11082,100
79213,12453,10282,100
79214,12454,10438,25
79215,12454,10283,75
79216,12455,10361,100
79217,12456,10022,12
79218,12456,10191,3
79219,12456,10028,15
79220,12456,10080,2
79221,12456,10103,4
79222,12456,10198,10
79223,12456,10056,2
79224,12456,10008,9
79225,12456,10006,2
79226,12456,10144,3
79227,12456,10163,5
79228,12456,10019,5
79229,12456,10057,3
79230,12456,10032,20
79231,12456,10007,4
79233,12458,10006,1
79234,12458,10198,5
79235,12458,10258,1
79236,12458,10657,2
79237,12458,10028,12
79238,12458,12209,1
79239,12458,10022,4
79240,12458,10019,8
79241,12458,10008,5
79242,12458,12211,4
79243,12458,10057,3
79244,12458,10866,1
79245,12458,11276,1
79246,12458,10147,1
79247,12458,10032,15
79248,12458,10144,2
79249,12458,10163,3
79250,12458,10070,1
79251,12458,10264,2
79252,12458,10130,1
79253,12458,10007,3
79254,12458,10056,3
79255,12459,10323,100
79256,12460,10431,100
79257,12461,10323,100
79258,12462,10379,100
79259,12463,10281,100
79261,12464,10028,1
79262,12464,10338,3
79263,12464,10144,4
79264,12464,10009,1
79265,12464,10162,2
79266,12464,10006,2
79267,12464,10022,28
79268,12464,10019,9
79269,12464,10008,3
79270,12464,10161,2
79271,12464,10191,1
79272,12464,10057,2
79273,12464,10169,1
79274,12464,11276,3
79275,12464,10032,14
79276,12464,10103,4
79277,12464,11486,1
79278,12464,10163,10
79279,12464,10070,2
79280,12464,11330,2
79281,12464,10264,1
79282,12464,10007,2
79283,12465,12209,1
79284,12465,10657,3
79285,12465,10028,3
79286,12465,12231,1
79287,12465,10006,1
79288,12465,10022,8
79289,12465,10019,23
79290,12465,10008,2
79291,12465,10057,3
79292,12465,11276,1
79293,12465,10147,2
79294,12465,12227,1
79295,12465,10032,13
79296,12465,10144,3
79297,12465,10338,1
79298,12465,10163,6
79299,12465,12202,2
79300,12465,10070,2
79301,12465,10264,6
79302,12465,10007,1
79303,12466,10361,100
79304,12467,10282,93
79305,12467,10379,7
79306,12468,10323,100
79307,12469,10282,100
79309,12470,10022,11
79310,12470,10143,2
79311,12470,10173,1
79312,12470,10028,12
79313,12470,10006,3
79314,12470,10019,3
79315,12470,10008,11
79316,12470,10161,2
79317,12470,10191,1
79318,12470,10057,3
79319,12470,11276,4
79320,12470,10177,1
79321,12470,10032,15
79322,12470,10103,4
79323,12470,11486,2
79324,12470,10163,9
79325,12470,10070,1
79326,12470,10007,4
79327,12470,10338,3
79328,12470,10144,4
79329,12471,12231,1
79330,12471,10657,3
79331,12471,10143,1
79332,12471,10173,1
79333,12471,10028,12
79334,12471,10006,2
79335,12471,12209,1
79336,12471,10022,4
79337,12471,10019,9
79338,12471,10008,7
79339,12471,10161,1
79340,12471,10057,4
79341,12471,11276,1
79342,12471,10147,2
79343,12471,10032,12
79344,12471,10144,3
79345,12471,11486,1
79346,12471,10163,4
79347,12471,12202,2
79348,12471,10070,1
79349,12471,10264,3
79350,12471,10007,3
79351,12471,12199,1
79352,12471,10338,1
79353,12472,10383,100
79354,12473,10323,100
79355,12457,10028,100
79356,12474,10380,100
79357,12475,10162,2
79358,12475,10144,3
79359,12475,10392,1
79360,12475,11600,2
79361,12475,10143,1
79362,12475,10028,2
79363,12475,10017,2
79364,12475,10006,3
79365,12475,10022,25
79366,12475,10019,7
79367,12475,10008,3
79368,12475,10161,2
79369,12475,10191,2
79370,12475,10057,3
79371,12475,11276,4
79372,12475,10103,3
79373,12475,10032,15
79374,12475,10163,8
79375,12475,10070,2
79376,12475,11330,2
79377,12475,10007,3
79378,12475,10338,4
79379,12476,10006,1
79380,12476,10392,1
79381,12476,10657,3
79382,12476,10028,4
79383,12476,12231,1
79384,12476,12209,2
79385,12476,12247,1
79386,12476,10022,8
79387,12476,10019,18
79388,12476,10008,3
79389,12476,10057,4
79390,12476,11276,1
79391,12476,10147,2
79392,12476,12227,1
79393,12476,10032,13
79394,12476,10144,3
79395,12476,10338,1
79396,12476,10163,5
79397,12476,12202,2
79398,12476,10070,2
79399,12476,10264,3
79400,12476,10007,2
79401,12476,12199,1
79402,12477,10361,100
79403,12478,10379,100
79404,12479,10281,100
79405,12480,10380,100
79406,12481,10017,2
79407,12481,10392,1
79408,12481,10143,1
79409,12481,10162,2
79410,12481,10028,2
79411,12481,10006,7
79412,12481,11334,1
79413,12481,10022,22
79414,12481,10019,6
79415,12481,10008,3
79416,12481,10191,2
79417,12481,10057,3
79418,12481,11276,4
79419,12481,10147,1
79420,12481,10032,16
79421,12481,10103,5
79422,12481,10338,3
79423,12481,10163,9
79424,12481,10070,2
79425,12481,10007,3
79426,12481,10144,4
79427,12483,12209,1
79428,12483,10657,3
79429,12483,10028,3
79430,12483,12231,1
79431,12483,10006,2
79432,12483,10022,7
79433,12483,12236,4
79434,12483,10019,16
79435,12483,10008,3
79436,12483,10057,4
79437,12483,11276,2
79438,12483,10147,2
79439,12483,12227,1
79440,12483,10032,14
79441,12483,10144,3
79442,12483,10338,1
79443,12483,10163,5
79444,12483,12202,2
79445,12483,10070,2
79446,12483,10264,3
79447,12483,10007,2
79448,12483,12199,1
79449,12484,10323,100
79450,12485,10279,100
79451,12486,10283,100
79452,12487,10279,100
79453,12488,10283,25
79454,12488,10328,15
79455,12488,10383,20
79456,12488,10362,40
79457,12489,10290,3
79458,12489,10430,2
79459,12489,10279,1
79460,12489,10436,1
79461,12489,10332,88
79462,12489,10429,1
79463,12489,10330,1
79464,12489,10278,3
79465,12490,10332,11
79466,12490,10281,9
79467,12490,10432,4
79468,12490,10292,5
79469,12490,10430,5
79470,12490,10328,1
79471,12490,10431,11
79472,12490,10383,24
79473,12490,10362,2
79474,12490,10283,27
79475,12491,10430,77
79476,12491,10322,23
79477,12492,10323,100
79478,12493,10022,21
79479,12493,10144,4
79480,12493,10031,4
79481,12493,10028,1
79482,12493,10006,2
79483,12493,10749,3
79484,12493,10019,7
79485,12493,10008,4
79486,12493,10161,2
79487,12493,10191,1
79488,12493,10057,2
79489,12493,10169,4
79490,12493,11276,3
79491,12493,10032,16
79492,12493,10103,3
79493,12493,10338,3
79494,12493,10163,9
79495,12493,10070,2
79496,12493,10264,1
79497,12493,10130,2
79498,12493,10007,4
79499,12494,10028,3
79500,12494,10007,2
79501,12494,10122,1
79502,12494,10258,2
79503,12494,10657,2
79504,12494,12231,1
79505,12494,10006,1
79506,12494,12209,1
79507,12494,10022,7
79508,12494,10749,1
79509,12494,10019,15
79510,12494,10008,2
79511,12494,12211,1
79512,12494,10057,3
79513,12494,11276,1
79514,12494,10147,2
79515,12494,10032,13
79516,12494,10144,3
79517,12494,10163,5
79518,12494,12202,2
79519,12494,10070,2
79520,12494,10264,5
79521,12494,10130,2
79522,12494,12199,2
79523,12494,10056,1
79524,12495,10279,100
79525,12496,10283,100
79526,12497,11334,1
79527,12497,10162,2
79528,12497,10028,2
79529,12497,10006,2
79530,12497,10569,2
79531,12497,10022,27
79532,12497,10019,7
79533,12497,10008,3
79534,12497,10161,4
79535,12497,10191,1
79536,12497,10057,2
79537,12497,11276,3
79538,12497,10032,13
79539,12497,10103,5
79540,12497,10338,3
79541,12497,10163,11
79542,12497,10070,2
79543,12497,11330,1
79544,12497,10264,1
79545,12497,10007,2
79546,12497,10122,1
79547,12497,10144,2
79548,12498,10569,2
79549,12498,10657,3
79550,12498,10028,4
79551,12498,12231,1
79552,12498,10006,1
79553,12498,12209,1
79554,12498,10022,10
79555,12498,10019,18
79556,12498,10008,3
79557,12498,10161,1
79558,12498,10057,4
79559,12498,11276,1
79560,12498,10147,2
79561,12498,10032,11
79562,12498,10144,2
79563,12498,10338,1
79564,12498,10163,5
79565,12498,12202,2
79566,12498,10070,2
79567,12498,10264,6
79568,12498,10122,1
79569,12499,10332,72
79570,12499,10361,19
79571,12499,10279,1
79572,12499,10430,1
79573,12499,10436,1
79574,12499,10290,2
79575,12499,10429,1
79576,12499,10330,1
79577,12499,10278,2
79578,12500,10430,3
79579,12500,10281,7
79580,12500,10323,1
79581,12500,10432,3
79582,12500,10292,5
79583,12500,10332,13
79584,12500,10291,5
79585,12500,10362,2
79586,12500,10383,29
79587,12500,10283,32
79588,12501,10430,77
79589,12501,10322,23
79590,12502,10279,100
79591,12503,10283,100
79592,12504,10383,24
79593,12504,10362,47
79594,12504,10283,29
79595,12505,10279,100
79596,12506,10290,25
79597,12506,10430,14
79598,12506,10279,11
79599,12506,10436,10
79600,12506,10332,4
79601,12506,10429,12
79602,12506,10330,1
79603,12506,10278,22
79604,12507,10430,3
79605,12507,10281,4
79606,12507,10323,1
79607,12507,10432,4
79608,12507,10292,5
79609,12507,10332,11
79610,12507,10431,12
79611,12507,10383,26
79612,12507,10362,6
79613,12507,10283,29
79614,12508,10430,78
79615,12508,10322,22
79616,12509,10430,100
79617,12510,10279,100
79618,12511,10283,100
79619,12512,10322,100
79620,12513,10279,100
79621,12514,10383,24
79622,12514,10362,47
79623,12514,10283,29
79624,12515,10432,6
79625,12515,10283,43
79626,12515,10292,2
79627,12515,10383,21
79628,12515,10362,4
79629,12515,10281,4
79630,12515,10431,19
79631,12516,10290,5
79632,12516,10430,15
79633,12516,10279,25
79634,12516,10429,14
79635,12516,10282,25
79636,12516,10278,15
79637,12517,10430,98
79638,12517,10322,2
79639,12518,10279,100
79640,12519,10283,100
79641,12520,10279,100
79642,12521,10281,39
79643,12521,10383,28
79644,12521,10283,34
79645,12522,10322,100
79646,12523,10290,2
79647,12523,10430,1
79648,12523,10279,1
79649,12523,10436,1
79650,12523,10332,91
79651,12523,10429,1
79652,12523,10278,3
79653,12524,10332,10
79654,12524,10281,3
79655,12524,10432,3
79656,12524,10292,7
79657,12524,10430,7
79658,12524,10431,10
79659,12524,10383,33
79660,12524,10283,25
79661,12525,10430,63
79662,12525,10322,37
79663,12526,10252,1
79664,12526,10307,2
79665,12526,10162,2
79666,12526,10028,2
79667,12526,10017,2
79668,12526,10006,2
79669,12526,10022,18
79670,12526,10019,5
79671,12526,10008,4
79672,12526,10161,2
79673,12526,10191,2
79674,12526,10057,3
79675,12526,10169,8
79676,12526,11276,3
79677,12526,10598,1
79678,12526,10032,17
79679,12526,10103,3
79680,12526,10338,3
79681,12526,10163,6
79682,12526,10070,2
79683,12526,10007,7
79684,12526,10144,3
79685,12527,10252,1
79686,12527,10258,5
79687,12527,10657,3
79688,12527,10028,4
79689,12527,12231,1
79690,12527,10006,2
79691,12527,12209,1
79692,12527,10022,6
79693,12527,10019,12
79694,12527,10008,2
79695,12527,10232,1
79696,12527,10057,4
79697,12527,11276,1
79698,12527,10147,2
79699,12527,10032,14
79700,12527,10144,2
79701,12527,10338,1
79702,12527,10163,4
79703,12527,12202,2
79704,12527,10316,1
79705,12527,10070,2
79706,12527,10264,2
79707,12527,12199,2
79708,12527,10007,6
79709,12528,10282,43
79710,12528,10330,14
79711,12528,10436,43
79712,12529,10436,100
79713,12530,10281,100
79714,12531,10330,100
79715,12532,10380,15
79716,12532,10282,85
79717,12533,10323,100
79718,12534,10361,100
79719,12535,10330,3
79720,12535,10361,97
79721,12536,10281,100
79722,12537,10323,100
79723,12538,10279,100
79724,12539,10809,1
79725,12539,10283,12
79726,12539,10436,1
79727,12539,10432,11
79728,12539,10292,8
79729,12539,10431,68
79730,12540,10429,15
79731,12540,10278,11
79732,12540,10279,15
79733,12540,10436,12
79734,12540,10290,32
79735,12540,10330,6
79736,12540,10430,9
79737,12541,10322,100
79738,12542,10383,24
79739,12542,10283,76
79740,12543,10279,100
79741,12544,10292,3
79742,12544,10283,29
79743,12544,10432,12
79744,12544,10383,56
79745,12544,10809,1
79746,12545,10278,20
79747,12545,10430,21
79748,12545,10279,33
79749,12545,10429,18
79750,12545,10290,7
79751,12546,10006,3
79752,12546,10307,1
79753,12546,10162,2
79754,12546,10028,3
79755,12546,10252,1
79756,12546,10022,23
79757,12546,10019,7
79758,12546,10008,3
79759,12546,10161,2
79760,12546,10191,2
79761,12546,10057,3
79762,12546,10169,3
79763,12546,11276,4
79764,12546,10032,15
79765,12546,10103,5
79766,12546,10338,4
79767,12546,10163,8
79768,12546,10070,2
79769,12546,11330,1
79770,12546,10264,1
79771,12546,10007,5
79772,12546,10144,3
79773,12547,10252,1
79774,12547,10258,2
79775,12547,10657,3
79776,12547,10028,4
79777,12547,12231,1
79778,12547,10006,1
79779,12547,12209,2
79780,12547,10022,7
79781,12547,10019,17
79782,12547,10008,3
79783,12547,10057,4
79784,12547,10866,1
79785,12547,11276,1
79786,12547,10147,2
79787,12547,12227,1
79788,12547,10032,13
79789,12547,10144,3
79790,12547,10338,1
79791,12547,10163,4
79792,12547,12202,1
79793,12547,10316,1
79794,12547,10070,2
79795,12547,10264,3
79796,12547,12199,1
79797,12547,10007,3
79798,12548,10279,100
79799,12549,10292,23
79800,12549,10323,12
79801,12549,10283,66
79802,12550,10322,100
79803,12551,10383,98
79804,12551,10283,2
79805,12552,10279,100
79806,12553,10809,6
79807,12553,10432,33
79808,12553,10292,46
79809,12553,10323,6
79810,12553,10281,10
79811,12554,10430,22
79812,12554,10279,36
79813,12554,10429,20
79814,12554,10278,22
79815,12555,10290,27
79816,12555,10279,73
79817,12556,10283,100
79819,12557,10290,100
79820,12558,10006,2
79821,12558,10392,1
79822,12558,10143,2
79823,12558,10162,2
79824,12558,10028,2
79825,12558,10022,28
79826,12558,10019,9
79827,12558,10008,5
79828,12558,10161,2
79829,12558,10191,1
79830,12558,10057,2
79831,12558,10169,1
79832,12558,11276,4
79833,12558,10177,1
79834,12558,10032,13
79835,12558,10103,3
79836,12558,10338,3
79837,12558,10163,10
79838,12558,10070,2
79839,12558,11330,1
79840,12558,10007,2
79841,12558,10144,3
79842,12559,10028,3
79843,12559,10392,1
79844,12559,10258,1
79845,12559,10657,3
79846,12559,10143,2
79847,12559,12231,1
79848,12559,10006,1
79849,12559,12209,1
79850,12559,10022,9
79851,12559,12244,1
79852,12559,10019,22
79853,12559,10008,3
79854,12559,10057,3
79855,12559,11276,1
79856,12559,10147,2
79857,12559,12227,1
79858,12559,10032,11
79859,12559,10144,3
79860,12559,10338,1
79861,12559,10163,6
79862,12559,12202,3
79863,12559,10070,2
79864,12559,10264,5
79865,12559,10007,1
79866,12560,10017,2
79867,12560,10392,2
79868,12560,10143,1
79869,12560,10162,2
79870,12560,10028,2
79871,12560,10006,2
79872,12560,10022,25
79873,12560,10019,8
79874,12560,10008,3
79875,12560,10161,2
79876,12560,10191,1
79877,12560,10057,3
79878,12560,10169,1
79879,12560,11276,3
79880,12560,10032,13
79881,12560,10103,5
79882,12560,10338,3
79883,12560,10163,10
79884,12560,10070,2
79885,12560,11330,1
79886,12560,10264,1
79887,12560,10007,3
79888,12560,10144,3
79889,12561,10028,100
79890,12562,12231,1
79891,12562,10392,2
79892,12562,10258,2
79893,12562,10657,3
79894,12562,10028,4
79895,12562,10006,1
79896,12562,12209,1
79897,12562,10022,9
79898,12562,10019,19
79899,12562,10008,3
79900,12562,10057,3
79901,12562,11276,1
79902,12562,10147,2
79903,12562,10032,12
79904,12562,10144,3
79905,12562,10338,1
79906,12562,10163,6
79907,12562,12202,1
79908,12562,10070,2
79909,12562,10264,6
79910,12562,10007,2
79911,12563,10281,2
79912,12563,10283,12
79913,12563,10380,2
79914,12563,10383,82
79915,12563,10323,1
79916,12563,10809,1
79917,12564,10429,100
79918,12565,11276,5
79919,12565,10191,2
79920,12565,10028,2
79921,12565,10022,29
79922,12565,10070,2
79923,12565,10177,1
79924,12565,10338,4
79925,12565,10103,4
79926,12565,10264,1
79927,12565,10169,2
79928,12565,10144,3
79929,12565,10008,5
79930,12565,10163,14
79931,12565,10019,5
79932,12565,10057,3
79933,12565,10032,16
79934,12565,10007,3
79935,12567,12231,1
79936,12567,10258,2
79937,12567,10657,3
79938,12567,10143,1
79939,12567,10028,4
79940,12567,10006,1
79941,12567,12209,2
79942,12567,10022,8
79943,12567,10019,20
79944,12567,10008,3
79945,12567,10057,4
79946,12567,11276,1
79947,12567,10147,2
79948,12567,12227,1
79949,12567,10032,12
79950,12567,10144,3
79951,12567,10338,1
79952,12567,10163,5
79953,12567,12202,3
79954,12567,10070,2
79955,12567,10264,4
79956,12567,10007,2
79957,12567,12199,1
79958,12568,10028,2
79959,12568,10177,1
79960,12568,10392,1
79961,12568,10143,2
79962,12568,10162,2
79963,12568,10017,2
79964,12568,10006,2
79965,12568,10022,25
79966,12568,10019,8
79967,12568,10008,5
79968,12568,10161,2
79969,12568,10191,2
79970,12568,10057,3
79971,12568,10169,1
79972,12568,11276,4
79973,12568,10032,13
79974,12568,10103,4
79975,12568,10338,3
79976,12568,10163,9
79977,12568,10070,2
79978,12568,11330,2
79979,12568,10007,2
79980,12568,10144,3
79981,12569,10028,100
79982,12570,10028,4
79983,12570,10392,1
79984,12570,10258,1
79985,12570,10657,3
79986,12570,10143,2
79987,12570,12231,1
79988,12570,10006,1
79989,12570,12209,2
79990,12570,10022,8
79991,12570,10019,20
79992,12570,10008,3
79993,12570,10057,3
79994,12570,11276,1
79995,12570,10147,2
79996,12570,12227,1
79997,12570,10032,12
79998,12570,10144,3
79999,12570,10338,1
80000,12570,10163,5
80001,12570,12202,3
80002,12570,10070,2
80003,12570,10264,4
80004,12570,10007,1
80005,12570,12199,1
80006,12571,10380,100
80007,12572,10022,22
80008,12572,10143,3
80009,12572,10028,2
80010,12572,10252,1
80011,12572,10006,2
80012,12572,10019,7
80013,12572,10008,7
80014,12572,10161,2
80015,12572,10191,2
80016,12572,10057,3
80017,12572,10169,5
80018,12572,11276,4
80019,12572,10177,1
80020,12572,10032,14
80021,12572,10103,4
80022,12572,10338,3
80023,12572,10163,9
80024,12572,10070,2
80025,12572,10264,1
80026,12572,10130,3
80027,12572,10007,3
80028,12572,10144,3
80029,12574,12231,1
80030,12574,10258,3
80031,12574,10657,3
80032,12574,10143,2
80033,12574,10028,3
80034,12574,10252,1
80035,12574,10006,1
80036,12574,12209,1
80037,12574,10022,7
80038,12574,10019,15
80039,12574,10008,4
80040,12574,10057,3
80041,12574,11276,1
80042,12574,10147,2
80043,12574,12227,1
80044,12574,10032,11
80045,12574,10144,2
80046,12574,10338,1
80047,12574,10163,4
80048,12574,12202,4
80049,12574,10070,2
80050,12574,10264,4
80051,12574,10130,2
80052,12574,12199,1
80053,12574,10007,2
80054,12575,10290,2
80055,12575,10361,33
80056,12575,10279,15
80057,12575,10430,11
80058,12575,10332,3
80059,12575,10429,9
80060,12575,10282,17
80061,12575,10330,4
80062,12575,10278,5
80063,12576,10292,1
80064,12576,10281,6
80065,12576,10323,1
80066,12576,10438,6
80067,12576,10432,3
80068,12576,10430,3
80069,12576,10332,12
80070,12576,10383,26
80071,12576,10283,41
80072,12577,10430,64
80073,12577,10322,36
80074,12578,10279,100
80075,12579,10283,100
80076,12580,10290,100
80077,12581,10322,100
80078,12582,10290,100
80079,12583,10380,100
80080,12584,10379,100
80081,12585,10380,9
80082,12585,10283,91
80083,12586,10279,100
80084,12587,10290,27
80085,12587,10279,73
80087,12589,10006,2
80088,12589,10144,3
80089,12589,11600,2
80090,12589,10028,2
80091,12589,10017,3
80092,12589,10162,2
80093,12589,10022,24
80094,12589,10019,8
80095,12589,10008,4
80096,12589,10161,2
80097,12589,10191,2
80098,12589,10057,2
80099,12589,10169,1
80100,12589,11276,3
80101,12589,10032,15
80102,12589,10103,4
80103,12589,10338,3
80104,12589,10163,9
80105,12589,10070,2
80106,12589,11330,1
80107,12589,10264,1
80108,12589,10007,3
80109,12590,10028,100
80110,12591,10006,1
80111,12591,10258,2
80112,12591,10657,3
80113,12591,10028,4
80114,12591,12231,1
