Z_PK,Z_ENT,Z_OPT,ZHIDEINDISCOVER,ZINDEXFORSEARCH,ZISFAVORITE,ZSEARCHSECTIONHINTRAWVALUE,ZSEARCHSECTIONRAWVALUE,ZSECTIONSORTORDER,ZSORTHINT,ZSORTORDER,ZFEEDSECTION,Z_FOK_FEEDSECTION,ZBOUNDINGENDDATE,ZBOUNDINGSTARTDATE,ZDATESUBMITTED,ZRELEVANTENDDATE,ZRELEVANTRAMPDOWNTIME,ZRELEVANTRAMPUPTIME,ZRELEVANTSTARTDATE,ZSUGGESTIONRELEVANCESCORE,ZCONTENTKINDRAWVALUE,ZLOCALIZEDDESCRIPTION,ZLOCALIZEDTITLE,ZPLUGINPACKAGE,ZSTORYBOARDIDENTIFIER,ZUNIQUEIDENTIFIER,ZVIEWCONTROLLERCLASSNAME,ZUSERDATA
438,4,15,0,0,0,-1,10,99999,0,6,,,63113904000.0,-63114076800.0,608398120.187142,,0.0,0.0,,0.0,app,,,com.apple.health.AppRecommendations,AppRecommendationsTileViewController,Seven - Quick At Home Workouts_650276551_HKWorkoutTypeIdentifier,,"b'{""title"":""Seven - Quick At Home Workouts"",""itunesStoreId"":650276551,""subtitle"":""Daily 7 Minute HIIT Exercises"",""storeData"":{""height"":1024,""hasAlpha"":false,""textColor3"":""1a3945"",""textColor2"":""161616"",""supportsLayeredImage"":false,""textColor1"":""131516"",""url"":""https:\\/\\/is5-ssl.mzstatic.com\\/image\\/thumb\\/Purple113\\/v4\\/c8\\/b0\\/93\\/c8b0935f-194c-a54c-9a93-c7421255edef\\/AppIcon-0-1x_U007emarketing-0-7-0-0-P3-GLES2_U002c0-85-220.png\\/{w}x{h}bb.{f}"",""width"":1024,""bgColor"":""37caff"",""hasP3"":true,""textColor4"":""1d3a45""},""artist"":""Perigee""}'"
441,4,11,0,1,0,-1,3,99999,0,99999,,,63113904000.0,-63114076800.0,608470289.118108,608961600.0,0.0,604800.0,608961600.0,0.0,highlight,,,com.apple.health.Highlights,,Highlights.Comparison.Suffix-HKQuantityTypeIdentifierActiveEnergyBurned+Left:DailyMostRecentStatOffset0IntervaloneWeekOptioncumulativeSum+Right:DailyMostRecentStatOffset1IntervaloneWeekOptioncumulativeSum,Highlights.HighlightTileViewController,"b'{""configuration"":{""type"":{""quantity"":""HKQuantityTypeIdentifierActiveEnergyBurned""},""right"":{""mostRecentDailyStatistic"":{""option"":""cumulativeSum"",""interval"":""oneWeek"",""offset"":1}},""left"":{""mostRecentDailyStatistic"":{""option"":""cumulativeSum"",""interval"":""oneWeek"",""offset"":0}}},""generationDate"":608745908.56642306,""rawLeftValue"":{""value"":513.34908052407991,""unit"":""kcal""},""rawRightValue"":{""value"":1313.2857142857142,""unit"":""kcal""}}'"
442,4,11,0,1,0,-1,3,99999,0,99999,,,63113904000.0,-63114076800.0,608470289.115306,608961600.0,0.0,604800.0,608961600.0,0.0,highlight,,,com.apple.health.Highlights,,Highlights.Comparison.Suffix-HKQuantityTypeIdentifierDistanceWalkingRunning+Left:DailyMostRecentStatOffset0IntervaloneWeekOptioncumulativeSum+Right:DailyMostRecentStatOffset1IntervaloneWeekOptioncumulativeSum,Highlights.HighlightTileViewController,"b'{""configuration"":{""type"":{""quantity"":""HKQuantityTypeIdentifierDistanceWalkingRunning""},""right"":{""mostRecentDailyStatistic"":{""option"":""cumulativeSum"",""interval"":""oneWeek"",""offset"":1}},""left"":{""mostRecentDailyStatistic"":{""option"":""cumulativeSum"",""interval"":""oneWeek"",""offset"":0}}},""generationDate"":608745908.49302602,""rawLeftValue"":{""value"":4195.9374739296327,""unit"":""m""},""rawRightValue"":{""value"":7499.1197898019745,""unit"":""m""}}'"
443,4,11,0,1,0,-1,3,99999,0,99999,,,63113904000.0,-63114076800.0,608470289.120952,608961600.0,0.0,604800.0,608961600.0,0.0,highlight,,,com.apple.health.Highlights,,Highlights.Comparison.Suffix-HKCategoryTypeIdentifierSleepAnalysis+Left:DailyMostRecentStatOffset0IntervaloneWeekOptioncumulativeSum+Right:DailyMostRecentStatOffset1IntervaloneWeekOptioncumulativeSum,Highlights.HighlightTileViewController,"b'{""configuration"":{""type"":{""sleep"":""DataType""},""right"":{""mostRecentDailyStatistic"":{""option"":""cumulativeSum"",""interval"":""oneWeek"",""offset"":1}},""left"":{""mostRecentDailyStatistic"":{""option"":""cumulativeSum"",""interval"":""oneWeek"",""offset"":0}}},""generationDate"":608745908.61547804,""rawLeftValue"":{""value"":25020,""unit"":""s""},""rawRightValue"":{""value"":24810,""unit"":""s""}}'"
444,4,11,0,1,0,-1,3,99999,0,99999,,,63113904000.0,-63114076800.0,608470289.11227,608961600.0,0.0,604800.0,608961600.0,0.0,highlight,,,com.apple.health.Highlights,,Highlights.Comparison.Suffix-HKQuantityTypeIdentifierStepCount+Left:DailyMostRecentStatOffset0IntervaloneWeekOptioncumulativeSum+Right:DailyMostRecentStatOffset1IntervaloneWeekOptioncumulativeSum,Highlights.HighlightTileViewController,"b'{""configuration"":{""type"":{""quantity"":""HKQuantityTypeIdentifierStepCount""},""right"":{""mostRecentDailyStatistic"":{""option"":""cumulativeSum"",""interval"":""oneWeek"",""offset"":1}},""left"":{""mostRecentDailyStatistic"":{""option"":""cumulativeSum"",""interval"":""oneWeek"",""offset"":0}}},""generationDate"":608745908.51144099,""rawLeftValue"":{""value"":5240.8403245407935,""unit"":""count""},""rawRightValue"":{""value"":9721.2228382272933,""unit"":""count""}}'"
448,4,17,0,1,0,-1,3,99999,0,12,,,63113904000.0,-63114076800.0,608600268.381293,608788800.0,0.0,0.0,608702400.0,0.0,highlight,,,com.apple.health.Highlights,,Highlights.ConsistencySummary.Subflavor-CurrentFitnessWeek.Suffix-HKActivitySummaryTypeIdentifier,Highlights.HighlightTileViewController,"b'{""precalculatedDayGrid"":[[{""date"":608443200,""dateComponents"":{""weekday"":2,""era"":1,""year"":2020,""month"":4,""day"":13},""dayIndex"":0},{""date"":608529600,""dateComponents"":{""weekday"":3,""era"":1,""year"":2020,""month"":4,""day"":14},""dayIndex"":1},{""date"":608616000,""dateComponents"":{""weekday"":4,""era"":1,""year"":2020,""month"":4,""day"":15},""dayIndex"":2},{""date"":608702400,""dateComponents"":{""weekday"":5,""era"":1,""year"":2020,""month"":4,""day"":16},""dayIndex"":3},{""date"":608788800,""dateComponents"":{""weekday"":6,""era"":1,""year"":2020,""month"":4,""day"":17},""dayIndex"":4},{""date"":608875200,""dateComponents"":{""weekday"":7,""era"":1,""year"":2020,""month"":4,""day"":18},""dayIndex"":5},{""date"":608961600,""dateComponents"":{""weekday"":1,""era"":1,""year"":2020,""month"":4,""day"":19},""dayIndex"":6}]],""lastUpdated"":608745907.75512695,""precalculatedDayGridLocaleIdentifier"":""en_US"",""configuration"":{""subflavor"":2,""dataType"":0},""consistencyValues"":[true,true,true,false,false,false,false],""codableActivitySummaries"":[{""data"":""YnBsaXN0MDDUAQIDBAUGBwpYJHZlcnNpb25ZJGFyY2hpdmVyVCR0b3BYJG9iamVjdHMSAAGGoF8QD05TS2V5ZWRBcmNoaXZlctEICVRyb290gAGoCww6PkRHSk1VJG51bGzfEBcNDg8QERITFBUWFxgZGhscHR4fICEiIyQlJicoKSorJyQnLi8nMTIzNDU2Nzg5WXB1c2hDb3VudFVpbmRleF8QEGJyaXNrTWludXRlc0dvYWxfEBRicmlza01pbnV0ZXNHb2FsRGF0ZVYkY2xhc3NfEA9kaXN0YW5jZVdhbGtpbmdZc3RlcENvdW50V2VuZERhdGVfEBtkYWlseUVuZXJneUJ1cm5lZFN0YXRpc3RpY3NfEBVkZWVwQnJlYXRoaW5nRHVyYXRpb25fEBtkYWlseUJyaXNrTWludXRlc1N0YXRpc3RpY3NbZGF0YUxvYWRpbmdcZXhlcmNpc2VUaW1lXxATYWN0aXZlSG91cnNHb2FsRGF0ZV8QD2FjdGl2ZUhvdXJzR29hbF13aGVlbGNoYWlyVXNlWnN0YW5kSG91cnNcY3JlYXRpb25EYXRlXxAUZW5lcmd5QnVybmVkR29hbERhdGVZc3RhcnREYXRlXGFjdGl2ZUVuZXJneV5mbGlnaHRzQ2xpbWJlZF8QEGVuZXJneUJ1cm5lZEdvYWwjAAAAAAAAAAASJEPjACNAPgAAAAAAAIAAgAcjQLUvlVaR4f0jQLnyAAAAAACABoAAgAAII0BBgAAAAAAAgAAjQCgAAAAAAAAQACNALAAAAAAAAIAEgAKABSNAgrg7ZFocqiNAMwAAAAAAACNAfgAAAAAAANI7ETw9V05TLnRpbWUjQcITdxT5OqyAA9I\\/QEFCWiRjbGFzc25hbWVYJGNsYXNzZXNWTlNEYXRlokFDWE5TT2JqZWN00jsRRT0jQcIit8wl+9+AA9I7EUg9I0HCIg2gAAAAgAPSOxFLPSNBwiK2YAAAAIAD0j9ATk9fEBFIS0FjdGl2aXR5U3VtbWFyeaJQQ18QEUhLQWN0aXZpdHlTdW1tYXJ5AAgAEQAaACQAKQAyADcASQBMAFEAUwBcAGIAkwCdAKMAtgDNANQA5gDwAPgBFgEuAUwBWAFlAXsBjQGbAaYBswHKAdQB4QHwAgMCDAIRAhoCHAIeAicCMAIyAjQCNgI3AkACQgJLAk0CVgJYAloCXAJlAm4CdwJ8AoQCjQKPApQCnwKoAq8CsgK7AsACyQLLAtAC2QLbAuAC6QLrAvADBAMHAAAAAAAAAgEAAAAAAAAAUQAAAAAAAAAAAAAAAAAAAxs=""},{""data"":""YnBsaXN0MDDUAQIDBAUGBwpYJHZlcnNpb25ZJGFyY2hpdmVyVCR0b3BYJG9iamVjdHMSAAGGoF8QD05TS2V5ZWRBcmNoaXZlctEICVRyb290gAGoCww6PkRHSk1VJG51bGzfEBcNDg8QERITFBUWFxgZGhscHR4fICEiIyQlJicoKSorJyQnLi8nMTIzNDU2Nzg5WXB1c2hDb3VudFVpbmRleF8QEGJyaXNrTWludXRlc0dvYWxfEBRicmlza01pbnV0ZXNHb2FsRGF0ZVYkY2xhc3NfEA9kaXN0YW5jZVdhbGtpbmdZc3RlcENvdW50V2VuZERhdGVfEBtkYWlseUVuZXJneUJ1cm5lZFN0YXRpc3RpY3NfEBVkZWVwQnJlYXRoaW5nRHVyYXRpb25fEBtkYWlseUJyaXNrTWludXRlc1N0YXRpc3RpY3NbZGF0YUxvYWRpbmdcZXhlcmNpc2VUaW1lXxATYWN0aXZlSG91cnNHb2FsRGF0ZV8QD2FjdGl2ZUhvdXJzR29hbF13aGVlbGNoYWlyVXNlWnN0YW5kSG91cnNcY3JlYXRpb25EYXRlXxAUZW5lcmd5QnVybmVkR29hbERhdGVZc3RhcnREYXRlXGFjdGl2ZUVuZXJneV5mbGlnaHRzQ2xpbWJlZF8QEGVuZXJneUJ1cm5lZEdvYWwjAAAAAAAAAAASJEU0gCNAPgAAAAAAAIAAgAcjQLKecAjB7eAjQLdSAAAAAACABoAAgAAII0BBAAAAAAAAgAAjQCgAAAAAAAAQACNAMAAAAAAAAIAEgAKABSNAg7uFHrhR4SNAMwAAAAAAACNAfgAAAAAAANI7ETw9V05TLnRpbWUjQcITdxT5OqyAA9I\\/QEFCWiRjbGFzc25hbWVYJGNsYXNzZXNWTlNEYXRlokFDWE5TT2JqZWN00jsRRT0jQcIjX7Ycu5mAA9I7EUg9I0HCIrZgAAAAgAPSOxFLPSNBwiNfIAAAAIAD0j9ATk9fEBFIS0FjdGl2aXR5U3VtbWFyeaJQQ18QEUhLQWN0aXZpdHlTdW1tYXJ5AAgAEQAaACQAKQAyADcASQBMAFEAUwBcAGIAkwCdAKMAtgDNANQA5gDwAPgBFgEuAUwBWAFlAXsBjQGbAaYBswHKAdQB4QHwAgMCDAIRAhoCHAIeAicCMAIyAjQCNgI3AkACQgJLAk0CVgJYAloCXAJlAm4CdwJ8AoQCjQKPApQCnwKoAq8CsgK7AsACyQLLAtAC2QLbAuAC6QLrAvADBAMHAAAAAAAAAgEAAAAAAAAAUQAAAAAAAAAAAAAAAAAAAxs=""},{""data"":""YnBsaXN0MDDUAQIDBAUGBwpYJHZlcnNpb25ZJGFyY2hpdmVyVCR0b3BYJG9iamVjdHMSAAGGoF8QD05TS2V5ZWRBcmNoaXZlctEICVRyb290gAGoCww6PkRHSk1VJG51bGzfEBcNDg8QERITFBUWFxgZGhscHR4fICEiIyQlJicoKSorJyQnLi8nMTIzNDU2Nzg5WXB1c2hDb3VudFVpbmRleF8QEGJyaXNrTWludXRlc0dvYWxfEBRicmlza01pbnV0ZXNHb2FsRGF0ZVYkY2xhc3NfEA9kaXN0YW5jZVdhbGtpbmdZc3RlcENvdW50V2VuZERhdGVfEBtkYWlseUVuZXJneUJ1cm5lZFN0YXRpc3RpY3NfEBVkZWVwQnJlYXRoaW5nRHVyYXRpb25fEBtkYWlseUJyaXNrTWludXRlc1N0YXRpc3RpY3NbZGF0YUxvYWRpbmdcZXhlcmNpc2VUaW1lXxATYWN0aXZlSG91cnNHb2FsRGF0ZV8QD2FjdGl2ZUhvdXJzR29hbF13aGVlbGNoYWlyVXNlWnN0YW5kSG91cnNcY3JlYXRpb25EYXRlXxAUZW5lcmd5QnVybmVkR29hbERhdGVZc3RhcnREYXRlXGFjdGl2ZUVuZXJneV5mbGlnaHRzQ2xpbWJlZF8QEGVuZXJneUJ1cm5lZEdvYWwjAAAAAAAAAAASJEaGACNAPgAAAAAAAIAAgAcjQLd36a\\/imZgjQL0SAAAAAACABoAAgAAII0BCgAAAAAAAgAAjQCgAAAAAAAAQACNALAAAAAAAAIAEgAKABSNAg4k\\/fO2RbSNAKgAAAAAAACNAfgAAAAAAANI7ETw9V05TLnRpbWUjQcITdxT5OqyAA9I\\/QEFCWiRjbGFzc25hbWVYJGNsYXNzZXNWTlNEYXRlokFDWE5TT2JqZWN00jsRRT0jQcIkCHYTiGaAA9I7EUg9I0HCI18gAAAAgAPSOxFLPSNBwiQH4AAAAIAD0j9ATk9fEBFIS0FjdGl2aXR5U3VtbWFyeaJQQ18QEUhLQWN0aXZpdHlTdW1tYXJ5AAgAEQAaACQAKQAyADcASQBMAFEAUwBcAGIAkwCdAKMAtgDNANQA5gDwAPgBFgEuAUwBWAFlAXsBjQGbAaYBswHKAdQB4QHwAgMCDAIRAhoCHAIeAicCMAIyAjQCNgI3AkACQgJLAk0CVgJYAloCXAJlAm4CdwJ8AoQCjQKPApQCnwKoAq8CsgK7AsACyQLLAtAC2QLbAuAC6QLrAvADBAMHAAAAAAAAAgEAAAAAAAAAUQAAAAAAAAAAAAAAAAAAAxs=""},{""data"":""YnBsaXN0MDDUAQIDBAUGBwpYJHZlcnNpb25ZJGFyY2hpdmVyVCR0b3BYJG9iamVjdHMSAAGGoF8QD05TS2V5ZWRBcmNoaXZlctEICVRyb290gAGoCww5PUNGSUxVJG51bGzfEBcNDg8QERITFBUWFxgZGhscHR4fICEiIyQlJicoKSorJyQnLi8nMTIzNDU2NzM4WXB1c2hDb3VudFVpbmRleF8QEGJyaXNrTWludXRlc0dvYWxfEBRicmlza01pbnV0ZXNHb2FsRGF0ZVYkY2xhc3NfEA9kaXN0YW5jZVdhbGtpbmdZc3RlcENvdW50V2VuZERhdGVfEBtkYWlseUVuZXJneUJ1cm5lZFN0YXRpc3RpY3NfEBVkZWVwQnJlYXRoaW5nRHVyYXRpb25fEBtkYWlseUJyaXNrTWludXRlc1N0YXRpc3RpY3NbZGF0YUxvYWRpbmdcZXhlcmNpc2VUaW1lXxATYWN0aXZlSG91cnNHb2FsRGF0ZV8QD2FjdGl2ZUhvdXJzR29hbF13aGVlbGNoYWlyVXNlWnN0YW5kSG91cnNcY3JlYXRpb25EYXRlXxAUZW5lcmd5QnVybmVkR29hbERhdGVZc3RhcnREYXRlXGFjdGl2ZUVuZXJneV5mbGlnaHRzQ2xpbWJlZF8QEGVuZXJneUJ1cm5lZEdvYWwjAAAAAAAAAAASJEfXgCNAPgAAAAAAAIAAgAcjQJ5Kw+Yz774jQKMoAAAAAACABoAAgAAII0AcAAAAAAAAgAAjQCgAAAAAAAAQACNAFAAAAAAAAIAEgAKABSNAaghysCDEmiNAfgAAAAAAANI6ETs8V05TLnRpbWUjQcITdxT5OqyAA9I+P0BBWiRjbGFzc25hbWVYJGNsYXNzZXNWTlNEYXRlokBCWE5TT2JqZWN00joRRDwjQcIkWpRhREaAA9I6EUc8I0HCJAfgAAAAgAPSOhFKPCNBwiSwoAAAAIAD0j4\\/TU5fEBFIS0FjdGl2aXR5U3VtbWFyeaJPQl8QEUhLQWN0aXZpdHlTdW1tYXJ5AAgAEQAaACQAKQAyADcASQBMAFEAUwBcAGIAkwCdAKMAtgDNANQA5gDwAPgBFgEuAUwBWAFlAXsBjQGbAaYBswHKAdQB4QHwAgMCDAIRAhoCHAIeAicCMAIyAjQCNgI3AkACQgJLAk0CVgJYAloCXAJlAm4CcwJ7AoQChgKLApYCnwKmAqkCsgK3AsACwgLHAtAC0gLXAuAC4gLnAvsC\\/gAAAAAAAAIBAAAAAAAAAFAAAAAAAAAAAAAAAAAAAAMS""},null,null,null],""referenceDay"":{""weekday"":2,""era"":1,""year"":2020,""month"":4,""day"":13}}'"
449,4,17,0,1,0,-1,3,0,0,0,171.0,2048.0,63113904000.0,-63114076800.0,608600268.373626,608788800.0,0.0,0.0,608702400.0,0.0,highlight,,,com.apple.health.Highlights,,Highlights.SevenDay.Suffix-HKCategoryTypeIdentifierAppleStandHour,Highlights.HighlightTileViewController,"b'{""objectTypeIdentifier"":""HKCategoryTypeIdentifierAppleStandHour"",""averageValue"":12.5,""dayValues"":[{""date"":608486400,""value"":14},{""date"":608659200,""value"":14},{""date"":608572800,""value"":16},{""date"":608400000,""value"":6}],""referenceDate"":608745908.52065003,""diagramData"":{""dataGroups"":[[""Content"",{""points"":[[608400000,6],[608486400,14],[608572800,16],[608659200,14]]}]],""dataModelSpace"":[[608097600,0],[604800,16]]},""diagramConfig"":{""bar"":{""topColor"":""defaultBarColor"",""axisLineColor"":""defaultAxisColor"",""highlightColor"":""defaultHighlightColor"",""axisText"":""averageAnnotationText"",""width"":""insightWidth"",""axis"":{""horizontal"":{""gridLineWidth"":""defaultWidth"",""majorTickLength"":""zeroLength"",""gridLineColor"":""defaultAxisTickColor"",""labelTextAttributes"":""defaultAxisText"",""axisType"":""defaultDateAxis"",""labelColor"":""defaultAxisColor"",""minorTickLength"":""zeroLength""}},""bottomColor"":""defaultBarColor"",""cornerSize"":""sevenDayCornerSize"",""referenceLineColor"":""defaultHighlightColor"",""baseValue"":0}}}'"
450,4,17,0,1,0,-1,3,0,0,10,,,63113904000.0,-63114076800.0,608600268.37636,608788800.0,0.0,0.0,608702400.0,0.0,highlight,,,com.apple.health.Highlights,,Highlights.SevenDay.Suffix-HKQuantityTypeIdentifierAppleExerciseTime,Highlights.HighlightTileViewController,"b'{""objectTypeIdentifier"":""HKQuantityTypeIdentifierAppleExerciseTime"",""averageValue"":29.75,""dayValues"":[{""date"":608400000,""value"":13},{""date"":608486400,""value"":35},{""date"":608572800,""value"":34},{""date"":608659200,""value"":37}],""referenceDate"":608745908.52074897,""diagramData"":{""dataGroups"":[[""Content"",{""points"":[[608400000,13],[608486400,35],[608572800,34],[608659200,37]]}]],""dataModelSpace"":[[608097600,0],[604800,37]]},""diagramConfig"":{""bar"":{""topColor"":""defaultBarColor"",""axisLineColor"":""defaultAxisColor"",""highlightColor"":""defaultHighlightColor"",""axisText"":""averageAnnotationText"",""width"":""insightWidth"",""axis"":{""horizontal"":{""gridLineWidth"":""defaultWidth"",""majorTickLength"":""zeroLength"",""gridLineColor"":""defaultAxisTickColor"",""labelTextAttributes"":""defaultAxisText"",""axisType"":""defaultDateAxis"",""labelColor"":""defaultAxisColor"",""minorTickLength"":""zeroLength""}},""bottomColor"":""defaultBarColor"",""cornerSize"":""sevenDayCornerSize"",""referenceLineColor"":""defaultHighlightColor"",""baseValue"":0}}}'"
451,4,13,0,1,0,-1,3,99999,0,3,,,63113904000.0,-63114076800.0,608600268.382227,608702400.0,86400.0,0.0,608702400.0,0.0,highlight,,,com.apple.health.Highlights,,Highlights.Comparison.Suffix-HKQuantityTypeIdentifierAppleExerciseTime+Left:MostRecentStatOffset1IntervaloneDayOptioncumulativeSum+Right:MostRecentStatOffset2IntervaloneDayOptioncumulativeSum,Highlights.HighlightTileViewController,"b'{""configuration"":{""type"":{""quantity"":""HKQuantityTypeIdentifierAppleExerciseTime""},""right"":{""mostRecentStatistic"":{""option"":""cumulativeSum"",""interval"":""oneDay"",""offset"":2}},""left"":{""mostRecentStatistic"":{""option"":""cumulativeSum"",""interval"":""oneDay"",""offset"":1}}},""generationDate"":608745908.49655497,""rawLeftValue"":{""value"":37,""unit"":""min""},""rawRightValue"":{""value"":34,""unit"":""min""}}'"
452,4,17,0,1,0,-1,3,99999,0,4,,,63113904000.0,-63114076800.0,608600268.383469,608702400.0,86400.0,0.0,608702400.0,0.0,highlight,,,com.apple.health.Highlights,,Highlights.Comparison.Suffix-HKCategoryTypeIdentifierAppleStandHour+Left:MostRecentStatOffset1IntervaloneDayOptionduration+Right:MostRecentStatOffset2IntervaloneDayOptionduration,Highlights.HighlightTileViewController,"b'{""configuration"":{""type"":{""derived"":""numberOfStandHours""},""right"":{""mostRecentStatistic"":{""option"":""duration"",""interval"":""oneDay"",""offset"":2}},""left"":{""mostRecentStatistic"":{""option"":""duration"",""interval"":""oneDay"",""offset"":1}}},""generationDate"":608745908.18925095,""rawLeftValue"":{""value"":14,""unit"":""hr""},""rawRightValue"":{""value"":16,""unit"":""hr""}}'"
460,4,2,0,1,0,-1,10,99999,0,0,,,63113904000.0,-63114076800.0,608745909.916211,,0.0,0.0,,0.0,promotion,,,com.apple.health.Education,,com.apple.health.Education.Onboarding.EnvironmentalAudioNotification,Education.OnboardingTileViewController,"b'{""experience"":""environmentalAudioExposureNotifications""}'"
