Z_PK,Z_ENT,Z_OPT,ZCHANNEL,ZRSSI,ZFINGERPRINT,ZAGE,ZDATE,ZMAC
26820,22,1,11,0,656,5.494,608411081.423341,d8:d7:75:b6:28:8
26821,22,1,1,-74,656,5.818,608411081.099285,f8:bb:bf:8d:b9:c3
26822,22,1,1,0,656,0.365,608411086.5523239,f8:bb:bf:90:a8:f5
26823,22,1,1,-51,656,0.444,608411086.473317,f8:bb:bf:1e:fa:e6
26824,22,1,1,-78,656,0.416,608411086.501277,80:da:13:72:52:63
26825,22,1,1,-79,656,12.435,608411074.482269,80:da:13:72:e8:e3
26826,22,1,6,-85,656,5.738,608411081.179248,3c:17:10:9e:1:16
26827,22,1,1,-79,656,12.435,608411074.4822731,80:da:13:72:e8:e9
26828,22,1,1,-74,656,0.392,608411086.525293,f8:bb:bf:8d:b9:c1
26829,22,1,1,0,656,0.437,608411086.4803369,82:ce:62:71:b6:a1
26830,22,1,1,-52,656,0.445,608411086.472312,f8:bb:bf:1e:fa:e9
26831,22,1,1,0,656,12.434,608411074.483321,80:da:13:72:e8:ef
26832,22,1,1,-52,656,0.444,608411086.473304,f8:bb:bf:1e:fa:ef
26833,22,1,1,-86,656,0.413,608411086.504244,80:da:13:6e:76:89
26834,22,1,1,-59,656,0.364,608411086.5533,f8:bb:bf:90:a8:f9
26835,22,1,1,-52,656,0.445,608411086.4723079,f8:bb:bf:1e:fa:e3
26836,22,1,6,0,656,5.65,608411081.267361,d4:5:98:e:ea:80
26837,22,1,6,0,656,0.194,608411086.723365,b8:66:85:53:d3:6
26838,22,1,11,0,656,5.554,608411081.363349,ac:3b:77:f:b8:20
26839,22,1,11,-87,656,6.039,608411086.873266,ac:3b:77:36:ac:ee
26840,22,1,1,-79,656,18.419,608411074.493303,80:da:13:72:e8:e3
26841,22,1,6,-82,656,0.202,608411092.7102879,b6:fb:e4:19:90:c
26842,22,1,11,-85,656,0.007,608411092.905282,76:83:c2:17:fd:92
26843,22,1,1,-74,656,0.436,608411092.47633,f8:bb:bf:8d:b9:c9
26844,22,1,1,-60,656,0.409,608411092.503361,f8:bb:bf:90:a8:f3
26845,22,1,11,0,656,0.069,608411092.843429,ac:3b:77:f:b8:20
26846,22,1,1,-74,656,6.376,608411086.536335,f8:bb:bf:8d:b9:c1
26847,22,1,1,0,656,0.359,608411092.553413,80:da:13:72:52:6f
26848,22,1,1,-80,656,0.359,608411092.553298,80:da:13:72:52:66
26849,22,1,6,-63,656,0.234,608411092.6783451,7c:db:98:c2:30:33
26850,22,1,1,-61,656,0.41,608411092.502356,f8:bb:bf:90:a8:f1
26851,22,1,1,-79,656,18.419,608411074.493309,80:da:13:72:e8:e9
26852,22,1,6,0,656,0.239,608411092.673449,b8:66:85:53:d3:6
26853,22,1,6,0,656,11.634,608411081.278444,d4:5:98:e:ea:80
26854,22,1,1,-61,656,0.409,608411092.50335,f8:bb:bf:90:a8:f9
26855,22,1,1,-74,656,0.437,608411092.47534,f8:bb:bf:8d:b9:c5
26856,22,1,11,0,656,11.478,608411081.434418,d8:d7:75:b6:28:8
26857,22,1,1,-59,656,0.41,608411092.5023661,f8:bb:bf:90:a8:f5
26858,22,1,1,-52,656,0.388,608411092.524382,f8:bb:bf:1e:fa:e9
26859,22,1,1,-89,656,0.355,608411092.557255,80:da:13:6e:76:83
26860,22,1,1,-86,656,6.397,608411086.515272,80:da:13:6e:76:89
26861,22,1,1,0,656,0.382,608411092.530397,82:ce:62:71:b6:a1
26862,22,1,11,0,656,11.482,608411081.430423,74:83:c2:77:fd:92
26863,22,1,1,-74,656,0.436,608411092.476325,f8:bb:bf:8d:b9:c3
26864,22,1,6,-74,656,0.207,608411092.7053189,b4:fb:e4:29:90:c
26865,22,1,6,-85,656,0.252,608411092.660277,3c:17:10:9e:1:16
26866,22,1,1,-52,656,0.387,608411092.5253711,f8:bb:bf:1e:fa:ef
26867,22,1,1,0,656,0.355,608411092.557403,80:da:13:6e:76:86
26868,22,1,1,-52,656,0.388,608411092.524377,f8:bb:bf:1e:fa:e3
26869,22,1,1,0,656,18.418,608411074.494392,80:da:13:72:e8:ef
26870,22,1,6,0,656,0.257,608411092.655439,28:9e:fc:83:aa:6
26871,22,1,1,-81,656,0.36,608411092.552293,80:da:13:72:52:69
26872,22,1,1,0,656,0.355,608411092.557408,80:da:13:6e:76:8f
26873,22,1,1,-51,656,0.387,608411092.525387,f8:bb:bf:1e:fa:e6
26874,22,1,1,-78,656,6.401,608411086.511314,80:da:13:72:52:63
26875,22,1,11,0,656,11.548,608411081.364434,d8:f:99:b7:f6:3c
26876,22,1,11,-82,658,3.104,608411137.5959951,ac:3b:77:f:b8:20
26877,22,1,1,-49,658,4.856,608411135.8441,f8:bb:bf:1e:fa:e6
26878,22,1,1,-79,658,4.865,608411135.835011,80:da:13:72:e8:e3
26879,22,1,1,-74,658,4.828,608411135.872043,80:da:13:72:52:69
26880,22,1,1,-52,658,25.743,608411114.95709,f8:bb:bf:1e:fa:ef
26881,22,1,161,-64,658,6.278,608411134.422121,f8:bb:bf:1e:fa:ea
26882,22,1,11,-77,658,3.146,608411137.554032,d8:d7:75:b6:28:8
26883,22,1,3,-77,658,4.436,608411136.264027,a0:63:91:86:2b:77
26884,22,1,40,-89,658,5.81,608411134.8899671,76:83:c2:17:fd:93
26885,22,1,48,-69,658,5.548,608411135.152069,f8:bb:bf:90:a8:f2
26886,22,1,1,-79,658,4.865,608411135.835017,80:da:13:72:e8:e9
26887,22,1,6,-74,658,25.566,608411115.134048,b4:fb:e4:29:90:c
26888,22,1,1,0,658,25.754,608411114.9461371,80:da:13:72:e8:ef
26889,22,1,48,-87,658,5.483,608411135.216973,f8:bb:bf:8d:b9:c6
26890,22,1,1,-49,658,4.856,608411135.844105,f8:bb:bf:1e:fa:e9
26891,22,1,1,-71,658,4.803,608411135.897064,f8:bb:bf:8d:b9:c5
26892,22,1,1,-62,658,4.776,608411135.924085,f8:bb:bf:90:a8:f1
26893,22,1,6,-80,658,3.991,608411136.709006,b8:66:85:53:d3:6
26894,22,1,1,-74,658,4.827,608411135.8730379,80:da:13:72:52:66
26895,22,1,1,-49,658,4.85,608411135.850111,82:ce:62:71:b6:a1
26896,22,1,1,-52,658,4.856,608411135.8440951,f8:bb:bf:1e:fa:e3
26897,22,1,48,-69,658,5.548,608411135.152074,f8:bb:bf:90:a8:f6
26898,22,1,48,-59,658,5.526,608411135.174126,f8:bb:bf:1e:fa:e5
26899,22,1,1,-62,658,4.776,608411135.92408,f8:bb:bf:90:a8:f5
26900,22,1,3,-82,658,4.497,608411136.202989,9c:3d:cf:89:6e:7f
26901,22,1,157,-90,658,5.009,608411135.6909571,3c:17:10:9e:1:17
26902,22,1,3,-84,658,4.51,608411136.189984,b0:39:56:22:c1:b
26903,22,1,6,-78,658,3.851,608411136.849022,b6:fb:e4:19:90:c
26904,22,1,1,-74,658,4.828,608411135.872053,80:da:13:72:52:63
26905,22,1,1,-72,658,4.803,608411135.8970591,f8:bb:bf:8d:b9:c1
26906,22,1,9,-80,658,3.498,608411137.202001,58:ef:68:25:35:33
26907,22,1,48,-59,658,5.526,608411135.174131,f8:bb:bf:1e:fa:eb
26908,22,1,161,-64,658,6.278,608411134.422116,f8:bb:bf:1e:fa:e4
26909,22,1,48,-86,658,5.483,608411135.2169789,f8:bb:bf:8d:b9:c2
26910,22,1,6,-78,658,29.213,608411136.848954,b6:fb:e4:19:90:c
26911,22,1,1,-49,658,0.414,608411165.6484,82:ce:62:71:b6:a1
26912,22,1,1,0,658,0.429,608411165.633404,80:da:13:72:e8:ef
26913,22,1,1,-79,658,0.428,608411165.63395,80:da:13:72:e8:e6
26914,22,1,1,-72,658,30.164,608411135.897992,f8:bb:bf:8d:b9:c3
26915,22,1,1,-71,658,30.165,608411135.897362,f8:bb:bf:8d:b9:c5
26916,22,1,1,-49,658,0.42,608411165.6423961,f8:bb:bf:1e:fa:e9
26917,22,1,1,-74,658,30.19,608411135.87198,80:da:13:72:52:63
26918,22,1,1,-77,658,0.429,608411165.6329579,80:da:13:72:e8:e9
26919,22,1,1,-62,658,0.443,608411165.61938,f8:bb:bf:90:a8:f1
26920,22,1,1,-52,658,0.42,608411165.642388,f8:bb:bf:1e:fa:e3
26921,22,1,6,-80,658,29.353,608411136.708939,b8:66:85:53:d3:6
26922,22,1,6,0,658,0.219,608411165.843408,f4:6b:ef:48:d3:96
26923,22,1,1,-64,658,0.442,608411165.620371,f8:bb:bf:90:a8:f3
26924,22,1,1,-73,658,30.165,608411135.896988,f8:bb:bf:8d:b9:c9
26925,22,1,11,-77,658,28.508,608411137.553963,d8:d7:75:b6:28:8
26926,22,1,1,-79,658,0.429,608411165.632945,80:da:13:72:e8:e3
26927,22,1,1,-64,658,0.442,608411165.6203669,f8:bb:bf:90:a8:f9
26928,22,1,1,-74,658,30.19,608411135.8719709,80:da:13:72:52:69
26929,22,1,1,-63,658,0.443,608411165.619375,f8:bb:bf:90:a8:f5
26930,22,1,6,-74,658,0.239,608411165.822975,b4:fb:e4:29:90:c
26931,22,1,1,-74,658,30.19,608411135.8719839,80:da:13:72:52:6f
26932,22,1,1,-74,658,30.189,608411135.872967,80:da:13:72:52:66
26933,22,1,1,-87,658,0.373,608411165.68889,c:51:1:e3:e4:e0
26934,22,1,6,0,658,0.266,608411165.796412,7c:db:98:c2:30:33
26935,22,1,11,-82,658,28.466,608411137.595932,ac:3b:77:f:b8:20
26936,22,1,1,-52,658,0.42,608411165.642384,f8:bb:bf:1e:fa:ef
26937,22,1,1,-72,658,30.165,608411135.896996,f8:bb:bf:8d:b9:c1
26938,22,1,1,-49,658,30.218,608411135.844392,f8:bb:bf:1e:fa:e6
26939,22,1,1,-79,658,0.381,608411223.7770929,80:da:13:72:52:6f
26940,22,1,1,-49,658,0.41,608411223.7481331,f8:bb:bf:1e:fa:e9
26941,22,1,1,-49,658,0.409,608411223.749131,f8:bb:bf:1e:fa:e6
26942,22,1,6,-87,658,0.258,608411223.90007,d8:32:14:a6:d3:b9
26943,22,1,1,-72,658,0.356,608411223.802119,f8:bb:bf:8d:b9:c1
26944,22,1,1,-52,658,0.41,608411223.7481251,f8:bb:bf:1e:fa:ef
26945,22,1,1,-78,658,0.378,608411223.780108,80:da:13:6e:76:89
26946,22,1,1,-79,658,0.418,608411223.740096,80:da:13:72:e8:e6
26947,22,1,1,-78,658,0.378,608411223.780102,80:da:13:6e:76:8f
26948,22,1,1,-80,658,0.381,608411223.777079,80:da:13:72:52:66
26949,22,1,11,-82,658,0.091,608411224.067075,ac:3b:77:f:b8:20
26950,22,1,6,-78,658,0.207,608411223.951099,b6:fb:e4:19:90:c
26951,22,1,11,-77,658,0.031,608411224.127113,d8:d7:75:b6:28:8
26952,22,1,6,0,658,0.275,608411223.883136,3c:17:10:9e:1:16
26953,22,1,1,-73,658,0.356,608411223.802116,f8:bb:bf:8d:b9:c9
26954,22,1,1,-79,658,0.382,608411223.77609,80:da:13:72:52:63
26955,22,1,1,-78,658,0.378,608411223.780105,80:da:13:6e:76:83
26956,22,1,1,-80,658,0.382,608411223.776083,80:da:13:72:52:69
26957,22,1,1,-52,658,0.41,608411223.748128,f8:bb:bf:1e:fa:e3
26958,22,1,1,-77,658,0.419,608411223.739111,80:da:13:72:e8:e9
26959,22,1,1,-80,658,0.378,608411223.780087,80:da:13:6e:76:86
26960,22,1,1,-71,658,0.356,608411223.802122,f8:bb:bf:8d:b9:c5
26961,22,1,6,-86,660,18.605,608411262.938457,d4:5:98:e:ea:80
26962,22,1,48,-60,660,5.472,608411276.071587,f8:bb:bf:1e:fa:eb
26963,22,1,1,-44,660,4.803,608411276.740577,f8:bb:bf:1e:fa:e3
26964,22,1,11,-79,660,3.092,608411278.451473,d8:d7:75:b6:28:8
26965,22,1,6,-87,660,25.125,608411256.418451,0:19:9d:ff:8a:95
26966,22,1,3,-77,660,4.438,608411277.105494,9c:3d:cf:89:6e:7f
26967,22,1,48,-60,660,5.472,608411276.071582,f8:bb:bf:1e:fa:e5
26968,22,1,1,-54,660,4.825,608411276.7185509,f8:bb:bf:90:a8:f1
26969,22,1,1,-48,660,4.793,608411276.750556,82:ce:62:71:b6:a1
26970,22,1,48,-92,660,5.534,608411276.0094249,d8:d7:75:b6:28:9
26971,22,1,48,-70,660,5.494,608411276.049515,f8:bb:bf:90:a8:f2
26972,22,1,1,-66,660,18.778,608411262.765536,f8:bb:bf:8d:b9:c1
26973,22,1,1,-75,660,4.811,608411276.73251,80:da:13:72:e8:e6
26974,22,1,157,-88,660,4.978,608411276.565441,b6:fb:e4:19:90:d
26975,22,1,1,-77,660,4.812,608411276.731499,80:da:13:72:e8:e3
26976,22,1,6,-79,660,18.579,608411262.964478,b8:66:85:53:d3:6
26977,22,1,6,-83,660,3.95,608411277.593467,3c:17:10:9e:1:16
26978,22,1,48,-88,660,5.532,608411276.011435,f8:bb:bf:8d:b9:c6
26979,22,1,1,-47,660,4.802,608411276.7415669,f8:bb:bf:1e:fa:ef
26980,22,1,6,-79,660,3.825,608411277.718483,7c:db:98:c2:30:33
26981,22,1,1,-65,660,4.851,608411276.692541,f8:bb:bf:8d:b9:c5
26982,22,1,6,0,660,25.171,608411256.372597,54:83:3a:a5:8b:78
26983,22,1,6,-76,660,18.548,608411262.995505,b4:fb:e4:29:90:c
26984,22,1,1,-47,660,4.802,608411276.741562,f8:bb:bf:1e:fa:e6
26985,22,1,48,-87,660,5.532,608411276.011446,f8:bb:bf:8d:b9:c2
26986,22,1,6,-78,660,25.198,608411256.3454881,b6:fb:e4:19:90:c
26987,22,1,1,-55,660,4.825,608411276.7185459,f8:bb:bf:90:a8:f5
26988,22,1,1,-47,660,4.803,608411276.740572,f8:bb:bf:1e:fa:e9
26989,22,1,48,-70,660,5.494,608411276.04952,f8:bb:bf:90:a8:f6
26990,22,1,161,-68,660,6.327,608411275.2165309,f8:bb:bf:1e:fa:ea
26991,22,1,1,-86,660,18.711,608411262.8324621,b4:2a:e:14:3b:18
26992,22,1,161,-68,660,6.327,608411275.216525,f8:bb:bf:1e:fa:e4
26993,22,1,11,0,660,25.003,608411256.540592,76:83:c2:17:fd:92
26994,22,1,1,-47,660,0.376,608411295.0710009,f8:bb:bf:1e:fa:e6
26995,22,1,1,-65,660,0.426,608411295.020962,f8:bb:bf:8d:b9:c5
26996,22,1,1,-63,660,0.399,608411295.047979,f8:bb:bf:90:a8:f3
26997,22,1,1,-47,660,0.377,608411295.070013,f8:bb:bf:1e:fa:e9
26998,22,1,1,-44,660,0.377,608411295.070018,f8:bb:bf:1e:fa:e3
26999,22,1,1,-73,660,0.425,608411295.0219511,f8:bb:bf:8d:b9:c9
27000,22,1,1,0,660,0.451,608411294.996045,80:da:13:72:52:69
27001,22,1,1,-63,660,0.399,608411295.047984,f8:bb:bf:90:a8:f9
27002,22,1,1,0,660,0.348,608411295.0990399,80:da:13:72:52:63
27003,22,1,1,-75,660,18.715,608411276.731946,80:da:13:72:e8:e6
27004,22,1,6,-76,660,0.225,608411295.221941,d8:32:14:a6:d3:b9
27005,22,1,6,0,660,0.266,608411295.181024,54:83:3a:a5:8b:78
27006,22,1,1,-64,660,0.399,608411295.0479729,f8:bb:bf:90:a8:f1
27007,22,1,6,-76,660,0.197,608411295.249935,b4:fb:e4:29:90:c
27008,22,1,1,-64,660,0.425,608411295.021968,f8:bb:bf:8d:b9:c3
27009,22,1,6,-78,660,0.221,608411295.2259251,7c:db:98:c2:30:33
27010,22,1,6,-78,660,0.191,608411295.255919,b6:fb:e4:19:90:c
27011,22,1,11,-79,660,16.996,608411278.4509139,d8:d7:75:b6:28:8
27012,22,1,1,-62,660,0.4,608411295.04699,f8:bb:bf:90:a8:f5
27013,22,1,1,-81,660,0.45,608411294.996908,80:da:13:72:52:66
27014,22,1,1,-48,660,0.37,608411295.076995,82:ce:62:71:b6:a1
27015,22,1,1,-77,660,18.716,608411276.7309301,80:da:13:72:e8:e3
27016,22,1,1,0,660,0.348,608411295.0990349,80:da:13:72:52:6f
27017,22,1,1,-66,660,0.426,608411295.020956,f8:bb:bf:8d:b9:c1
27018,22,1,6,-83,660,17.855,608411277.591898,3c:17:10:9e:1:16
27019,22,1,1,-47,660,0.377,608411295.070007,f8:bb:bf:1e:fa:ef
27020,22,1,1,0,660,0.441,608411295.006029,c8:d9:d2:41:12:cc
27021,22,1,6,-83,660,0.244,608411301.8421841,3c:17:10:9e:1:16
27022,22,1,1,-47,660,6.932,608411295.1542289,f8:bb:bf:1e:fa:e6
27023,22,1,1,-84,660,0.372,608411301.7141811,82:ce:62:71:b6:a1
27024,22,1,1,-44,660,0.38,608411301.706237,f8:bb:bf:1e:fa:e3
27025,22,1,1,-63,660,0.4,608411301.686221,f8:bb:bf:90:a8:f3
27026,22,1,1,-73,660,0.427,608411301.659207,f8:bb:bf:8d:b9:c9
27027,22,1,1,-88,660,0.35,608411301.7361779,80:da:13:72:52:66
27028,22,1,6,-76,660,6.781,608411295.305202,d8:32:14:a6:d3:b9
27029,22,1,6,-76,660,6.752,608411295.3341991,b4:fb:e4:29:90:c
27030,22,1,1,-65,660,0.428,608411301.658213,f8:bb:bf:8d:b9:c5
27031,22,1,1,-47,660,0.379,608411301.707232,f8:bb:bf:1e:fa:ef
27032,22,1,1,0,660,7.007,608411295.079251,80:da:13:72:52:69
27033,22,1,1,-64,660,0.401,608411301.685218,f8:bb:bf:90:a8:f1
27034,22,1,6,0,660,6.821,608411295.2652401,54:83:3a:a5:8b:78
27035,22,1,1,-77,660,25.271,608411276.8151959,80:da:13:72:e8:e3
27036,22,1,6,-92,660,0.176,608411301.910172,f4:6b:ef:48:d3:96
27037,22,1,1,0,660,6.904,608411295.182248,80:da:13:72:52:63
27038,22,1,1,-62,660,0.401,608411301.685227,f8:bb:bf:90:a8:f5
27039,22,1,1,-47,660,0.38,608411301.706234,f8:bb:bf:1e:fa:e9
27040,22,1,1,0,660,6.904,608411295.1822449,80:da:13:72:52:6f
27041,22,1,1,-66,660,0.428,608411301.65821,f8:bb:bf:8d:b9:c1
27042,22,1,1,-64,660,0.427,608411301.6592159,f8:bb:bf:8d:b9:c3
27043,22,1,1,-63,660,0.4,608411301.686224,f8:bb:bf:90:a8:f9
27044,22,1,1,0,660,6.997,608411295.089243,c8:d9:d2:41:12:cc
27045,22,1,6,-78,660,0.223,608411301.8631929,7c:db:98:c2:30:33
27046,22,1,1,-75,660,25.271,608411276.815205,80:da:13:72:e8:e6
27047,22,1,6,-78,660,0.193,608411301.89319,b6:fb:e4:19:90:c
27048,22,1,11,-79,660,23.551,608411278.535187,d8:d7:75:b6:28:8
27049,22,1,3,-77,660,1.405,608411302.272231,9c:3d:cf:89:6e:7f
27050,22,1,3,0,660,1.55,608411302.127246,a0:63:91:86:2b:77
27051,22,1,5,0,660,1.058,608411302.619241,78:29:ed:f2:24:6e
27052,22,1,48,-82,662,6.324,608431859.489277,f8:bb:bf:8d:b9:c2
27053,22,1,6,0,662,3.746,608431862.0675839,b6:fb:e4:19:90:c
27054,22,1,1,-80,662,4.831,608431860.982339,80:da:13:6e:76:8f
27055,22,1,48,-57,662,6.327,608431859.486535,f8:bb:bf:1e:fa:eb
27056,22,1,6,-90,662,3.994,608431861.8192271,0:19:9d:ff:8a:95
27057,22,1,1,-55,662,4.838,608431860.975449,f8:bb:bf:90:a8:f5
27058,22,1,1,-66,662,4.826,608431860.987437,f8:bb:bf:8d:b9:c5
27059,22,1,1,-54,662,4.838,608431860.975462,f8:bb:bf:90:a8:f1
27060,22,1,48,-81,662,6.325,608431859.4883139,f8:bb:bf:90:a8:f2
27061,22,1,1,-83,662,4.843,608431860.970253,80:da:13:72:e8:e3
27062,22,1,1,-53,662,4.788,608431861.0254741,82:ce:62:71:b6:a1
27063,22,1,157,-91,662,5.808,608431860.0052041,b6:fb:e4:19:90:d
27064,22,1,48,-89,662,6.258,608431859.55524,d8:d7:75:b6:28:9
27065,22,1,48,-81,662,6.326,608431859.487326,f8:bb:bf:90:a8:f6
27066,22,1,1,-80,662,4.831,608431860.98235,80:da:13:6e:76:83
27067,22,1,1,-36,662,4.836,608431860.977486,f8:bb:bf:1e:fa:ef
27068,22,1,1,-79,662,4.831,608431860.982388,80:da:13:6e:76:86
27069,22,1,161,-53,662,5.645,608431860.1685591,f8:bb:bf:1e:fa:e4
27070,22,1,1,-81,662,4.871,608431860.942302,80:da:13:72:52:69
27071,22,1,1,-80,662,4.831,608431860.982362,80:da:13:6e:76:89
27072,22,1,48,-82,662,6.324,608431859.48929,f8:bb:bf:8d:b9:c6
27073,22,1,48,-56,662,6.327,608431859.486547,f8:bb:bf:1e:fa:e5
27074,22,1,1,-36,662,4.837,608431860.976498,f8:bb:bf:1e:fa:e9
27075,22,1,1,-35,662,4.836,608431860.97751,f8:bb:bf:1e:fa:e6
27076,22,1,1,-34,662,4.837,608431860.976522,f8:bb:bf:1e:fa:e3
27077,22,1,11,-74,662,3.28,608431862.533413,d8:d7:75:b6:28:8
27078,22,1,1,-82,662,4.871,608431860.9422649,80:da:13:72:52:63
27079,22,1,1,-68,662,4.826,608431860.987425,f8:bb:bf:8d:b9:c1
27080,22,1,6,-75,662,3.957,608431861.8564,b4:fb:e4:29:90:c
27081,22,1,3,-80,662,4.328,608431861.4853741,a0:63:91:86:2b:77
27082,22,1,161,-53,662,5.645,608431860.1685721,f8:bb:bf:1e:fa:ea
27083,22,1,11,0,662,0.109,608432042.695634,76:83:c2:17:fd:92
27084,22,1,1,-53,662,0.389,608432042.415602,f8:bb:bf:90:a8:f3
27085,22,1,11,0,662,0.099,608432042.705628,b6:7c:9c:2f:21:e
27086,22,1,1,-54,662,0.389,608432042.4155949,f8:bb:bf:90:a8:f9
27087,22,1,1,-36,662,0.388,608432042.416607,f8:bb:bf:1e:fa:ef
27088,22,1,1,-27,662,0.377,608432042.427623,f8:bb:bf:8d:b9:c9
27089,22,1,1,-80,662,0.438,608432042.366585,82:ce:62:71:b6:a1
27090,22,1,1,-34,662,0.388,608432042.416618,f8:bb:bf:1e:fa:e3
27091,22,1,1,-36,662,0.388,608432042.416613,f8:bb:bf:1e:fa:e9
27092,22,1,3,0,662,1.272,608432043.206701,a0:63:91:86:2b:77
27093,22,1,3,0,662,1.44,608432043.0386939,9c:3d:cf:89:6e:7f
27094,22,1,48,-75,666,5.558,608470942.819851,f8:bb:bf:90:a8:f2
27095,22,1,6,-76,666,4.003,608470944.374825,b4:fb:e4:29:90:c
27096,22,1,161,-67,666,6.256,608470942.121867,f8:bb:bf:1e:fa:e4
27097,22,1,1,-60,666,4.787,608470943.590878,f8:bb:bf:90:a8:f5
27098,22,1,11,-89,666,3.125,608470945.252746,d8:f:99:b7:f6:3c
27099,22,1,11,-88,666,3.127,608470945.250756,76:83:c2:17:fd:92
27100,22,1,9,-76,666,3.45,608470944.927846,58:ef:68:25:35:33
27101,22,1,1,-77,666,4.793,608470943.58481,80:da:13:72:52:69
27102,22,1,36,-93,666,6.001,608470942.3767179,80:da:13:72:e8:eb
27103,22,1,48,-62,666,5.516,608470942.861921,f8:bb:bf:1e:fa:eb
27104,22,1,1,-56,666,4.834,608470943.543905,f8:bb:bf:1e:fa:e9
27105,22,1,1,-76,666,4.87,608470943.507836,80:da:13:6e:76:83
27106,22,1,6,-91,666,4.008,608470944.369735,d8:32:14:a6:d3:b9
27107,22,1,48,-91,666,5.489,608470942.888741,f8:bb:bf:8d:b9:c6
27108,22,1,48,-76,666,5.558,608470942.819841,f8:bb:bf:90:a8:f6
27109,22,1,1,-77,666,4.792,608470943.58582,80:da:13:72:52:66
27110,22,1,1,-80,666,4.87,608470943.507799,80:da:13:6e:76:89
27111,22,1,153,-87,666,6.355,608470942.022772,9c:3d:cf:89:6e:7e
27112,22,1,1,-78,666,4.789,608470943.588804,48:0:33:9f:15:5b
27113,22,1,11,-84,666,3.138,608470945.239777,ac:3b:77:f:b8:20
27114,22,1,1,-68,666,4.808,608470943.569856,f8:bb:bf:8d:b9:c1
27115,22,1,1,-77,666,4.793,608470943.584815,80:da:13:72:52:6f
27116,22,1,157,-81,666,4.954,608470943.423793,b6:fb:e4:19:90:d
27117,22,1,6,-91,666,3.777,608470944.6007291,d4:5:98:e:ea:80
27118,22,1,6,-89,666,4.001,608470944.376751,54:83:3a:a5:8b:78
27119,22,1,6,-82,666,3.76,608470944.617783,b8:66:85:53:d3:6
27120,22,1,6,0,666,4.155,608470944.222926,7c:db:98:c2:30:33
27121,22,1,48,-62,666,5.516,608470942.861916,f8:bb:bf:1e:fa:e5
27122,22,1,1,-56,666,4.834,608470943.543894,f8:bb:bf:1e:fa:ef
27123,22,1,157,-87,666,6.323,608470942.054767,3c:17:10:9e:1:17
27124,22,1,1,-76,666,4.793,608470943.58483,80:da:13:72:52:63
27125,22,1,1,-59,666,4.817,608470943.5608829,82:ce:62:71:b6:a1
27126,22,1,1,-56,666,4.834,608470943.5439,f8:bb:bf:1e:fa:e3
27127,22,1,1,-58,666,4.787,608470943.590888,f8:bb:bf:90:a8:f1
27128,22,1,161,-66,666,6.256,608470942.121872,f8:bb:bf:1e:fa:ea
27129,22,1,1,-68,666,4.809,608470943.568861,f8:bb:bf:8d:b9:c5
27130,22,1,6,-87,666,3.769,608470944.6087619,3c:17:10:9e:1:16
27131,22,1,1,-55,666,4.834,608470943.54391,f8:bb:bf:1e:fa:e6
27132,22,1,3,-81,666,4.492,608470943.885788,a0:63:91:86:2b:77
27133,22,1,10,0,666,3.258,608470945.1199319,34:e8:94:dc:e9:d0
27134,22,1,1,-35,668,4.803,608484978.234748,f8:bb:bf:8d:b9:c1
27135,22,1,7,-87,668,3.862,608484979.175493,24:f5:a2:b3:97:ed
27136,22,1,1,-74,668,4.808,608484978.229616,f8:bb:bf:90:a8:f1
27137,22,1,3,-77,668,4.534,608484978.503567,a0:63:91:86:2b:77
27138,22,1,48,-59,668,6.303,608484976.734797,f8:bb:bf:8d:b9:c6
27139,22,1,11,-90,668,3.093,608484979.944456,76:83:c2:17:fd:92
27140,22,1,1,-35,668,4.803,608484978.234735,f8:bb:bf:8d:b9:c5
27141,22,1,1,-73,668,4.852,608484978.185665,82:ce:62:71:b6:a1
27142,22,1,48,-76,668,6.302,608484976.7355909,f8:bb:bf:1e:fa:eb
27143,22,1,48,-59,668,6.303,608484976.734784,f8:bb:bf:8d:b9:c2
27144,22,1,1,-54,668,4.872,608484978.165716,f8:bb:bf:1e:fa:e3
27145,22,1,11,-92,668,3.102,608484979.935397,50:6a:3:e6:9d:10
27146,22,1,1,-55,668,4.872,608484978.165701,f8:bb:bf:1e:fa:e9
27147,22,1,6,-81,668,4.013,608484979.024518,3c:17:10:9e:1:16
27148,22,1,161,-72,668,5.679,608484977.358689,f8:bb:bf:1e:fa:ea
27149,22,1,11,-89,668,3.098,608484979.9394679,74:83:c2:77:fd:92
27150,22,1,1,-35,668,4.803,608484978.23476,f8:bb:bf:8d:b9:c9
27151,22,1,6,-79,668,3.793,608484979.244542,b8:66:85:53:d3:6
27152,22,1,1,-92,668,4.88,608484978.15743,0:22:6c:40:5d:98
27153,22,1,48,-77,668,6.302,608484976.735579,f8:bb:bf:1e:fa:e5
27154,22,1,11,-79,668,0.252,608484982.78553,d8:d7:75:b6:28:8
27155,22,1,9,-76,668,3.485,608484979.552603,58:ef:68:25:35:33
27156,22,1,10,-87,668,3.134,608484979.90348,34:e8:94:dc:e9:d0
27157,22,1,1,-74,668,4.808,608484978.229652,f8:bb:bf:90:a8:f5
27158,22,1,1,-35,668,4.803,608484978.234773,f8:bb:bf:8d:b9:c3
27159,22,1,6,-77,668,4.04,608484978.9975541,7c:db:98:c2:30:33
27160,22,1,6,-92,668,3.987,608484979.0504171,d8:32:14:bd:2e:41
