sid,nid,bandclass,channel,numpoints,id
4376,68,1,975,7,3805
1015,4,0,283,9,3806
299,122,0,283,7,3807
4274,1,1,375,6,3808
1015,4,0,283,9,3809
299,173,0,283,7,3810
4274,1,1,375,6,3811
41,2,0,283,6,3812
41,2,0,283,7,3813
41,2,0,283,9,3814
22437,301,10,487,7,3815
41,4,0,283,6,3816
4274,301,1,350,6,3817
41,2,0,283,8,3818
22437,301,10,487,8,3819
41,4,0,283,8,3820
4274,301,1,350,8,3821
41,3,0,283,7,3822
41,3,0,283,11,3823
22437,301,10,487,10,3824
4274,301,1,350,9,3825
41,4,0,283,9,3826
4274,301,1,375,9,3827
41,3,0,283,9,3828
41,2,0,283,9,3829
22437,301,10,487,9,3830
4274,301,1,350,8,3831
41,4,0,283,8,3832
4274,301,1,375,7,3833
41,2,0,283,9,3834
22437,301,10,487,7,3835
4274,301,1,350,6,3836
113,5,0,283,6,3837
113,5,0,283,8,3838
113,5,0,283,8,3839
2119,5,0,283,6,3840
4103,303,1,25,6,3841
22404,303,10,487,6,3842
113,5,0,283,9,3843
22404,303,10,487,7,3844
2119,5,0,283,7,3845
4103,303,1,25,7,3846
113,5,0,242,7,3847
113,5,0,283,7,3848
2119,5,0,283,5,3849
1996,0,0,425,7,3850
1996,0,0,384,7,3851
143,2,0,283,7,3852
1996,0,1,25,6,3853
1996,0,0,384,7,3854
1996,0,0,425,7,3855
1996,0,1,25,7,3856
143,2,0,283,7,3857
1996,0,0,425,7,3858
1996,0,1,25,7,3859
1996,0,0,384,6,3860
143,2,0,283,6,3861
1382,0,1,25,7,3862
143,2,0,283,7,3863
1382,0,1,50,6,3864
1382,0,0,384,7,3865
1382,0,0,425,7,3866
143,2,0,283,6,3867
1382,0,0,384,8,3868
1382,0,0,425,7,3869
143,2,0,283,5,3870
208,200,0,384,5,3871
208,200,0,384,6,3872
208,200,0,384,6,3873
208,200,0,384,7,3874
208,200,0,384,7,3875
208,200,0,384,7,3876
208,200,0,384,6,3877
550,5,0,384,6,3878
1595,1,0,241,6,3879
1595,1,0,283,6,3880
21605,0,1,225,5,3881
550,5,0,384,5,3882
418,5,0,283,6,3883
418,5,0,283,6,3884
1595,1,0,283,6,3885
22407,311,10,476,5,3886
4120,311,1,425,5,3887
4119,7,0,283,6,3888
4120,311,1,425,5,3889
1595,1,0,241,5,3890
1595,1,0,283,5,3891
22407,311,10,476,5,3892
4120,311,1,425,7,3893
4119,7,0,283,7,3894
22407,311,10,476,6,3895
4119,7,0,283,6,3896
22407,311,10,476,5,3897
4119,1,1,150,5,3898
4119,7,0,283,5,3899
4119,7,1,75,6,3900
574,1,0,384,6,3901
4164,311,1,425,5,3902
4119,7,1,75,7,3903
4164,311,1,425,7,3904
574,1,0,384,6,3905
574,1,0,426,6,3906
22423,311,10,476,6,3907
14062,1,0,242,6,3908
14062,1,0,283,6,3909
13902,6,0,283,5,3910
13902,6,0,283,7,3911
13902,6,0,283,6,3912
14062,1,0,283,5,3913
14062,1,0,283,5,3914
14065,1,0,283,7,3915
14065,1,0,283,8,3916
14065,1,0,242,6,3917
14065,1,0,283,8,3918
14065,1,0,242,7,3919
14065,1,0,283,8,3920
14065,1,0,242,7,3921
13936,4,0,283,7,3922
13937,8,0,283,6,3923
13936,4,0,283,5,3924
13936,4,0,283,6,3925
13935,1,0,283,5,3926
13938,55,0,283,6,3927
13934,1,0,283,8,3928
13938,55,0,283,5,3929
13934,1,0,283,9,3930
13934,1,0,283,8,3931
13934,1,0,283,8,3932
14011,1,0,283,5,3933
14010,1,0,283,6,3934
14011,1,0,283,6,3935
14010,1,0,283,8,3936
14010,1,0,1019,7,3937
14016,65535,0,283,6,3938
14010,1,0,283,6,3939
14017,65535,0,283,5,3940
14017,65535,0,283,9,3941
14017,65535,0,283,11,3942
14017,65535,0,1019,9,3943
14025,65535,0,283,8,3944
14024,65535,0,283,10,3945
14025,65535,0,283,9,3946
14024,65535,0,283,10,3947
14020,65535,0,283,9,3948
14025,65535,0,283,7,3949
14020,65535,0,283,10,3950
14020,65535,0,1019,9,3951
14020,65535,0,283,10,3952
14020,65535,0,1019,8,3953
14167,27,0,283,11,3954
14167,27,0,242,9,3955
14020,65535,0,283,8,3956
14167,27,0,283,9,3957
14013,65535,0,283,9,3958
14013,65535,0,1019,8,3959
14161,21,0,283,7,3960
14167,27,0,242,7,3961
14161,21,0,283,11,3962
14157,17,0,283,10,3963
14157,17,0,242,10,3964
14161,21,0,242,10,3965
14157,17,0,283,10,3966
14157,16,0,283,9,3967
14157,17,0,242,8,3968
14184,2,0,283,10,3969
14157,16,0,283,10,3970
14157,16,0,242,8,3971
14186,11,0,283,10,3972
14186,11,0,242,10,3973
14184,2,0,283,9,3974
14157,16,0,283,8,3975
14186,11,0,283,11,3976
14182,11,0,283,10,3977
14182,11,0,242,8,3978
14182,11,0,283,12,3979
14182,11,0,242,10,3980
14182,11,0,37,9,3981
14183,2,0,283,11,3982
14183,2,0,283,11,3983
14183,2,0,242,10,3984
12337,28144,0,40,8,3985
12337,28147,0,40,8,3986
12337,28063,0,40,8,3987
12337,28064,0,40,8,3988
12337,28062,0,40,8,3989
12337,28067,0,40,7,3990
12337,28066,0,40,7,3991
12337,28068,0,40,7,3992
12337,28061,0,40,7,3993
12337,28146,0,40,7,3994
12337,28150,0,40,6,3995
12337,28141,0,40,6,3996
12337,28068,0,81,6,3997
12337,28145,0,40,6,3998
12337,28061,0,81,6,3999
12337,28122,0,40,8,4000
12337,28120,0,40,8,4001
12337,28145,0,40,8,4002
12337,28125,0,40,7,4003
12337,28141,0,40,7,4004
12338,26111,0,40,7,4005
12337,28121,0,40,7,4006
12337,28127,0,40,7,4007
12337,28143,0,40,7,4008
12337,28152,0,40,7,4009
12337,28123,0,40,7,4010
12337,28126,0,40,7,4011
12337,28149,0,40,7,4012
12337,28146,0,40,6,4013
12337,28150,0,40,6,4014
12338,26115,0,40,8,4015
12337,28102,0,40,7,4016
12338,26117,0,40,6,4017
12337,28127,0,40,6,4018
12338,26024,0,40,6,4019
12338,26024,0,40,6,4020
12342,27035,0,40,9,4021
12342,27032,0,40,7,4022
12342,27042,0,40,6,4023
12342,27041,0,40,7,4024
12342,27042,0,40,7,4025
12342,27037,0,40,6,4026
12342,27033,0,40,5,4027
12342,27037,0,40,8,4028
12342,27038,0,40,6,4029
12342,27041,0,40,6,4030
12342,27055,0,40,7,4031
12336,25332,0,40,7,4032
12336,25333,0,40,5,4033
529,29,0,283,6,4034
529,29,0,283,7,4035
4120,311,1,450,5,4036
529,29,0,283,6,4037
529,29,0,283,5,4038
110,1,0,283,7,4039
22407,311,10,476,5,4040
110,1,0,384,6,4041
1028,2,0,384,5,4042
1028,2,0,384,6,4043
1028,2,0,384,7,4044
1028,2,0,384,5,4045
48,1,0,384,7,4046
48,1,0,384,5,4047
1026,2,0,384,7,4048
64,49,0,384,7,4049
4145,6,1,950,6,4050
22415,6,10,476,6,4051
4145,6,1,975,6,4052
1030,2,0,384,6,4053
2,4,0,384,7,4054
2,5,0,384,7,4055
2,4,0,384,5,4056
4145,5,1,25,5,4057
2,5,0,384,10,4058
4145,5,1,75,9,4059
4145,5,1,25,9,4060
2,51,0,384,10,4061
2,5,0,384,10,4062
4145,5,1,75,9,4063
4145,5,1,25,9,4064
22415,5,10,476,8,4065
2,9,0,384,8,4066
4145,15,1,25,7,4067
4145,15,1,75,7,4068
2,52,0,384,10,4069
2,53,0,384,10,4070
22415,4,10,476,10,4071
2,9,0,384,10,4072
2,1,0,384,10,4073
4145,4,1,25,9,4074
22415,15,10,476,9,4075
4145,4,1,75,9,4076
4145,15,1,25,9,4077
4145,15,1,75,9,4078
2,3,0,384,8,4079
2,1,0,384,11,4080
22415,4,10,476,9,4081
2,53,0,384,9,4082
4145,4,1,25,9,4083
4145,4,1,75,9,4084
2,1,0,384,10,4085
22415,4,10,476,8,4086
4145,4,1,75,8,4087
4145,4,1,25,7,4088
40,4,0,384,9,4089
4145,4,1,75,7,4090
22415,4,10,476,7,4091
4145,4,1,25,6,4092
40,4,0,384,6,4093
1541,11,0,241,5,4094
299,104,0,384,10,4095
4376,68,1,375,7,4096
22438,68,10,476,7,4097
1541,11,0,283,7,4098
1541,11,0,241,7,4099
299,104,0,384,8,4100
1541,11,0,283,6,4101
1541,11,0,241,6,4102
299,104,0,384,8,4103
1541,11,0,283,6,4104
299,103,0,384,6,4105
22438,68,10,476,6,4106
1541,11,0,241,6,4107
299,103,0,384,8,4108
299,104,0,384,5,4109
299,103,0,384,9,4110
22438,68,10,476,7,4111
299,103,0,384,8,4112
299,122,0,384,7,4113
299,122,0,283,6,4114
22438,68,10,476,5,4115
299,122,0,283,9,4116
299,122,0,384,8,4117
22438,68,10,476,8,4118
4376,68,1,975,6,4119
4376,68,1,950,6,4120
299,122,0,283,9,4121
22438,68,10,476,8,4122
4376,68,1,975,7,4123
299,173,0,283,7,4124
299,122,0,283,7,4125
299,173,0,283,9,4126
299,173,0,283,7,4127
41,103,0,283,6,4128
41,2,0,283,6,4129
41,2,0,283,8,4130
22437,301,10,487,6,4131
41,2,0,283,9,4132
22437,301,10,487,8,4133
4274,301,1,350,7,4134
41,2,0,283,10,4135
22437,301,10,487,9,4136
4274,301,1,350,8,4137
1129,5,0,283,7,4138
41,3,0,283,7,4139
41,2,0,283,9,4140
4274,301,1,350,8,4141
22437,301,10,487,8,4142
1129,5,0,283,6,4143
41,2,0,283,8,4144
113,5,0,283,8,4145
113,5,0,283,8,4146
22404,303,10,487,6,4147
2119,5,0,283,8,4148
113,5,0,283,6,4149
2119,5,0,283,7,4150
2119,5,0,283,6,4151
1996,0,1,25,6,4152
143,2,0,283,6,4153
2119,5,0,283,5,4154
1996,0,1,25,9,4155
143,2,0,283,7,4156
1996,0,1,25,7,4157
1382,0,0,384,7,4158
1382,0,0,425,6,4159
143,2,0,283,6,4160
1382,0,0,384,8,4161
1382,0,0,425,8,4162
143,2,0,283,7,4163
1382,0,0,589,7,4164
1382,0,0,507,7,4165
1382,0,1,25,7,4166
1382,0,1,50,5,4167
1382,0,0,384,7,4168
1382,0,0,425,7,4169
143,2,0,283,6,4170
1382,0,0,384,7,4171
1382,0,0,425,6,4172
208,200,0,384,6,4173
208,200,0,384,6,4174
208,200,0,384,7,4175
208,200,0,384,7,4176
208,200,0,384,8,4177
208,200,0,384,6,4178
208,200,0,384,7,4179
1595,1,0,283,6,4180
1595,1,0,241,5,4181
1595,1,0,241,5,4182
1595,1,0,283,5,4183
1595,1,0,241,5,4184
21605,0,0,384,5,4185
1595,1,0,283,6,4186
1595,1,0,283,6,4187
4119,1,1,150,6,4188
574,1,0,384,5,4189
574,1,0,426,5,4190
574,1,0,384,6,4191
574,1,0,426,6,4192
574,1,0,384,6,4193
574,1,0,426,5,4194
4119,7,1,75,5,4195
574,1,0,384,6,4196
529,29,0,283,5,4197
14085,975,0,283,6,4198
14085,975,0,242,6,4199
14062,1,0,242,6,4200
14062,1,0,283,6,4201
13902,6,0,283,6,4202
14062,1,0,283,5,4203
13902,6,0,283,5,4204
14062,1,0,283,5,4205
14064,1,0,283,6,4206
14064,1,0,283,8,4207
14064,1,0,242,7,4208
14065,1,0,283,7,4209
14065,1,0,242,5,4210
14065,1,0,283,9,4211
14065,1,0,242,8,4212
14063,1,0,283,9,4213
14065,1,0,283,6,4214
14063,1,0,283,6,4215
13937,8,0,283,6,4216
13937,8,0,283,11,4217
13937,8,0,242,10,4218
13937,8,0,283,10,4219
13930,20,0,283,10,4220
13938,55,0,283,10,4221
13930,20,0,242,8,4222
13930,20,0,283,11,4223
13938,53,0,242,11,4224
13938,53,0,283,11,4225
13938,53,0,1019,11,4226
13938,54,0,242,11,4227
13938,54,0,283,11,4228
13938,54,0,1019,11,4229
13938,12,0,242,11,4230
13938,12,0,283,11,4231
13938,12,0,1019,10,4232
13930,20,0,242,10,4233
13938,11,0,283,10,4234
13938,55,0,283,10,4235
13938,11,0,242,10,4236
13938,11,0,1019,10,4237
13938,55,0,242,10,4238
13938,56,0,242,10,4239
13938,56,0,283,10,4240
13938,56,0,1019,10,4241
13938,56,0,242,11,4242
13938,56,0,283,11,4243
13938,55,0,283,10,4244
13938,56,0,1019,10,4245
13938,55,0,242,10,4246
13933,5,0,283,9,4247
13933,5,0,242,8,4248
13938,53,0,1019,8,4249
13938,53,0,242,8,4250
13938,53,0,283,8,4251
13933,5,0,283,9,4252
13933,5,0,242,7,4253
13938,55,0,283,7,4254
13934,1,0,283,6,4255
13934,1,0,283,8,4256
14011,1,0,283,6,4257
14011,1,0,283,8,4258
14010,1,0,283,7,4259
14010,1,0,283,9,4260
14010,1,0,1019,7,4261
14010,1,0,283,9,4262
14010,1,0,1019,8,4263
14017,65535,0,283,9,4264
14010,1,0,283,8,4265
14017,65535,0,1019,8,4266
14009,65535,0,283,7,4267
14025,65535,0,283,9,4268
14009,65535,0,283,9,4269
14017,65535,0,283,8,4270
14025,65535,0,283,10,4271
14009,65535,0,283,9,4272
14012,65535,0,283,9,4273
14025,65535,0,283,9,4274
14020,65535,0,283,8,4275
14020,65535,0,1019,7,4276
14012,65535,0,1019,7,4277
14020,65535,0,283,9,4278
14012,65535,0,283,9,4279
14013,65535,0,283,8,4280
14020,65535,0,1019,7,4281
14013,65535,0,283,10,4282
14013,65535,0,1019,7,4283
14013,65535,0,283,10,4284
14013,65535,0,1019,9,4285
14013,65535,0,283,10,4286
14157,16,0,283,9,4287
14157,16,0,242,8,4288
14013,65535,0,1019,7,4289
14157,17,0,283,7,4290
14157,17,0,283,10,4291
14161,21,0,283,9,4292
14157,16,0,283,9,4293
14157,17,0,242,8,4294
14184,1,0,283,8,4295
14184,1,0,242,7,4296
14013,65535,0,283,7,4297
14184,1,0,283,11,4298
14184,1,0,242,11,4299
14184,2,0,283,10,4300
14184,1,0,1019,9,4301
14184,2,0,242,8,4302
14184,2,0,283,11,4303
14184,2,0,283,11,4304
14184,2,0,242,9,4305
14186,11,0,283,8,4306
14186,11,0,283,11,4307
14185,11,0,283,9,4308
14184,2,0,283,8,4309
14185,11,0,283,11,4310
14186,11,0,283,9,4311
14182,11,0,283,8,4312
14183,2,0,283,11,4313
14185,11,0,283,9,4314
14183,2,0,283,9,4315
12338,26111,0,40,7,4316
12338,26117,0,40,7,4317
12338,26115,0,40,7,4318
12338,26113,0,40,6,4319
12338,26111,0,40,6,4320
12338,26029,0,40,8,4321
12338,26117,0,40,7,4322
12338,26024,0,40,6,4323
12338,26025,0,40,8,4324
12338,26066,0,40,8,4325
12338,26065,0,40,8,4326
12338,26024,0,40,7,4327
12338,26064,0,40,7,4328
12338,26067,0,40,7,4329
12338,26065,0,81,5,4330
12338,26152,0,40,8,4331
12338,26153,0,40,8,4332
12342,27042,0,40,7,4333
12338,26067,0,40,7,4334
12338,26066,0,40,6,4335
12338,26051,0,40,6,4336
12338,26161,0,40,8,4337
12338,26156,0,40,7,4338
12338,26165,0,40,7,4339
12342,27042,0,40,6,4340
12342,27049,0,40,8,4341
12342,27054,0,40,6,4342
12338,26074,0,40,6,4343
12342,27041,0,40,6,4344
12342,27054,0,40,8,4345
12342,27056,0,40,7,4346
12342,27055,0,40,7,4347
12342,27057,0,40,6,4348
12342,27058,0,40,6,4349
12342,27058,0,40,8,4350
12342,27055,0,40,7,4351
12336,25080,0,40,6,4352
12336,25075,0,40,5,4353
12336,25333,0,40,8,4354
12336,25334,0,40,8,4355
12336,25038,0,40,8,4356
12336,25332,0,40,8,4357
12336,25336,0,40,8,4358
12336,25034,0,40,7,4359
12336,25031,0,40,6,4360
12336,25333,0,40,7,4361
12336,25037,0,40,7,4362
12336,25174,0,40,7,4363
12336,25336,0,40,6,4364
12336,25178,0,40,6,4365
12336,25033,0,40,6,4366
12304,20133,0,40,7,4367
529,29,0,283,6,4368
22407,311,10,476,5,4369
529,29,0,283,6,4370
529,29,0,283,5,4371
110,1,0,283,6,4372
110,1,0,384,7,4373
22437,313,10,476,5,4374
1028,2,0,384,6,4375
1026,2,0,384,8,4376
4170,1,1,675,6,4377
1026,2,0,384,9,4378
4170,1,1,675,7,4379
22426,1,10,476,6,4380
1026,2,0,384,7,4381
64,49,0,384,6,4382
4145,6,1,975,5,4383
64,49,0,384,5,4384
2,5,0,507,5,4385
2,5,0,384,6,4386
2,5,0,384,8,4387
4145,5,1,75,6,4388
22415,5,10,476,6,4389
4145,5,1,25,6,4390
2,53,0,384,6,4391
2,53,0,384,9,4392
4145,4,1,75,8,4393
22415,4,10,476,7,4394
4145,4,1,25,7,4395
2,53,0,384,7,4396
228,2,0,384,7,4397
22415,4,10,476,5,4398
40,4,0,384,6,4399
40,4,0,384,9,4400
4145,4,1,25,7,4401
22415,4,10,476,6,4402
4145,4,1,75,6,4403
40,4,0,384,6,4404
299,104,0,384,8,4405
1541,10,0,241,6,4406
299,104,0,384,9,4407
4376,1,1,375,7,4408
22438,1,10,476,6,4409
1541,11,0,241,6,4410
1541,11,0,283,6,4411
299,104,0,384,8,4412
1541,11,0,241,7,4413
1541,11,0,283,7,4414
299,104,0,384,7,4415
1541,11,0,283,7,4416
1541,11,0,241,6,4417
299,104,0,384,9,4418
1541,11,0,241,6,4419
1541,11,0,283,6,4420
22438,404,10,476,6,4421
299,104,0,384,8,4422
299,144,0,283,7,4423
22438,404,10,476,6,4424
4376,404,1,375,5,4425
299,144,0,283,7,4426
299,103,0,384,7,4427
4376,401,1,375,5,4428
299,103,0,384,7,4429
299,144,0,283,7,4430
299,144,0,384,6,4431
22438,401,10,476,5,4432
299,144,0,283,9,4433
22438,401,10,476,7,4434
4376,401,1,375,6,4435
299,122,0,283,6,4436
299,144,0,384,6,4437
299,144,0,283,8,4438
299,122,0,283,7,4439
22438,401,10,476,7,4440
4376,401,1,375,6,4441
299,173,0,283,9,4442
22438,1,10,476,7,4443
299,173,0,283,10,4444
22438,1,10,476,8,4445
4376,1,1,875,7,4446
299,173,0,283,10,4447
41,2,0,283,7,4448
299,173,0,283,7,4449
41,2,0,283,8,4450
1129,5,0,283,7,4451
22437,301,10,487,6,4452
1129,5,0,283,8,4453
93,3,0,283,6,4454
1129,5,0,283,8,4455
22437,301,10,487,6,4456
1129,5,0,242,6,4457
93,3,0,283,9,4458
1129,5,0,283,7,4459
4274,304,1,350,7,4460
22445,304,10,487,7,4461
22437,304,10,487,6,4462
41,2,0,283,6,4463
113,5,0,283,8,4464
2301,3,0,283,5,4465
93,3,0,283,5,4466
113,5,0,283,8,4467
113,5,0,242,6,4468
113,5,0,283,9,4469
2119,5,0,283,7,4470
113,5,0,242,7,4471
2119,5,0,283,7,4472
113,5,0,283,7,4473
2119,5,0,242,6,4474
113,5,0,283,9,4475
1996,0,1,25,7,4476
143,2,0,283,6,4477
1996,0,1,25,7,4478
143,2,0,283,6,4479
143,2,0,283,6,4480
1996,0,1,25,6,4481
4812,303,1,350,6,4482
4812,303,1,350,8,4483
143,2,0,283,8,4484
22446,303,10,476,6,4485
4812,303,1,375,5,4486
1382,0,0,425,5,4487
4812,303,1,350,8,4488
143,2,0,283,6,4489
4812,303,1,375,5,4490
208,200,0,384,6,4491
208,200,0,384,6,4492
208,200,0,384,7,4493
208,200,0,384,9,4494
22414,303,10,476,7,4495
4144,303,1,625,7,4496
208,200,0,384,8,4497
22414,303,10,476,5,4498
208,200,0,384,7,4499
208,200,0,384,6,4500
208,200,0,384,6,4501
342,1,0,384,5,4502
342,1,0,384,6,4503
1595,1,0,241,5,4504
1595,1,0,283,5,4505
1595,1,0,283,6,4506
1595,1,0,241,5,4507
1595,1,0,283,5,4508
1595,1,0,283,7,4509
324,20,1,1125,6,4510
1595,1,0,283,6,4511
1322,1,1,350,5,4512
1322,1,0,283,6,4513
574,1,0,384,5,4514
574,1,0,426,5,4515
574,1,0,426,6,4516
4119,1,1,150,6,4517
574,1,0,384,6,4518
4164,308,1,625,6,4519
4119,1,1,125,6,4520
22423,308,10,476,6,4521
1322,1,0,283,5,4522
574,1,0,426,6,4523
574,1,0,384,6,4524
1322,1,0,242,6,4525
1322,1,0,283,5,4526
14062,1,0,242,6,4527
14062,1,0,283,6,4528
14062,1,0,283,8,4529
14062,1,0,242,7,4530
14062,1,0,283,8,4531
14062,1,0,283,6,4532
14064,1,0,283,6,4533
14062,1,0,242,5,4534
14064,1,0,283,7,4535
14064,1,0,242,6,4536
14064,1,0,283,8,4537
14063,1,0,283,8,4538
14064,1,0,242,7,4539
14063,1,0,242,7,4540
14063,1,0,283,10,4541
14063,1,0,242,8,4542
14063,1,0,283,11,4543
14063,1,0,242,10,4544
14063,1,0,283,8,4545
14063,1,0,242,7,4546
13937,8,0,283,8,4547
13937,8,0,283,9,4548
13937,8,0,283,7,4549
13930,20,0,283,6,4550
14066,1,0,283,6,4551
13930,20,0,283,10,4552
13930,20,0,242,7,4553
13930,20,0,283,10,4554
13939,33,0,283,9,4555
13939,33,0,242,8,4556
13933,5,0,283,10,4557
13938,55,0,283,10,4558
13938,55,0,242,9,4559
13933,5,0,242,9,4560
13930,20,0,283,8,4561
13933,5,0,283,11,4562
13933,5,0,242,9,4563
13933,5,0,283,10,4564
14099,90,0,283,9,4565
13933,5,0,242,8,4566
14011,1,0,283,9,4567
14099,90,0,283,9,4568
14099,90,0,242,6,4569
14011,1,0,283,9,4570
14099,90,0,283,7,4571
14011,1,0,283,9,4572
14010,1,0,283,7,4573
14010,1,0,283,11,4574
14010,1,0,1019,10,4575
14010,1,0,283,10,4576
14015,1,0,283,9,4577
14009,65535,0,283,9,4578
14010,1,0,1019,8,4579
14009,65535,0,283,10,4580
14015,1,0,283,8,4581
14009,65535,0,1019,7,4582
14009,65535,0,283,11,4583
14009,65535,0,1019,11,4584
14012,65535,0,283,10,4585
14012,65535,0,1019,8,4586
14009,65535,0,283,8,4587
14012,65535,0,283,10,4588
14013,65535,0,283,7,4589
14012,65535,0,1019,7,4590
14013,65535,0,283,9,4591
13954,107,0,283,8,4592
14012,65535,0,283,8,4593
13954,107,0,283,10,4594
14013,65535,0,283,8,4595
13954,107,0,283,9,4596
14157,16,0,283,8,4597
13955,108,0,283,8,4598
14184,1,0,283,8,4599
14184,1,0,242,8,4600
14013,65535,0,283,7,4601
14184,1,0,283,11,4602
14184,1,0,242,10,4603
13955,108,0,283,8,4604
13957,111,0,283,10,4605
13955,108,0,283,8,4606
14184,1,0,283,8,4607
14184,1,0,242,8,4608
13957,111,0,283,10,4609
14184,2,0,283,8,4610
13956,112,0,283,8,4611
14184,2,0,242,8,4612
13956,112,0,283,10,4613
13956,112,0,242,8,4614
14185,11,0,283,8,4615
14184,2,0,283,7,4616
14185,11,0,283,11,4617
13956,112,0,283,9,4618
14185,11,0,283,11,4619
14185,11,0,242,11,4620
14185,11,0,283,5,4621
12338,26116,0,40,7,4622
12338,26025,0,40,6,4623
12338,26116,0,40,6,4624
12338,26051,0,40,5,4625
12338,26051,0,40,7,4626
12338,26055,0,40,8,4627
12338,26161,0,40,7,4628
12338,26166,0,40,6,4629
12338,26162,0,40,8,4630
12338,26163,0,40,8,4631
12338,26166,0,40,8,4632
12338,26167,0,40,7,4633
12338,26074,0,40,7,4634
12338,26071,0,40,7,4635
12338,26071,0,40,8,4636
12336,25076,0,40,6,4637
12336,25078,0,40,8,4638
12336,25391,0,40,8,4639
12336,25076,0,40,8,4640
12336,25074,0,40,8,4641
12336,25073,0,40,8,4642
12336,25077,0,40,7,4643
12336,25191,0,40,7,4644
12336,25195,0,40,7,4645
12336,25080,0,40,6,4646
12336,25081,0,40,6,4647
12336,25072,0,40,5,4648
12336,25199,0,40,8,4649
12336,25394,0,40,8,4650
12336,25031,0,40,8,4651
12336,25198,0,40,8,4652
12336,25195,0,40,8,4653
12336,25071,0,40,7,4654
12336,25107,0,40,7,4655
12336,25393,0,40,7,4656
12336,25080,0,40,7,4657
12336,25395,0,40,7,4658
12336,25309,0,40,7,4659
12336,25385,0,40,7,4660
12336,25390,0,40,7,4661
12336,25382,0,40,7,4662
12336,25192,0,40,7,4663
12336,25276,0,81,7,4664
12336,25194,0,40,7,4665
12336,25226,0,81,7,4666
12336,25381,0,40,7,4667
12336,25276,0,40,7,4668
12336,25032,0,40,7,4669
12336,25390,0,81,7,4670
12336,25226,0,40,7,4671
12336,25196,0,40,7,4672
12336,25222,0,40,7,4673
12336,25032,0,81,7,4674
12336,25275,0,40,7,4675
12336,25039,0,40,7,4676
12336,25101,0,40,7,4677
12336,25381,0,81,7,4678
12336,25034,0,40,7,4679
12336,25393,0,81,7,4680
12336,25035,0,40,7,4681
12336,25200,0,40,7,4682
12336,25035,0,81,7,4683
12336,25081,0,40,7,4684
12336,25275,0,81,7,4685
12336,25384,0,40,6,4686
12336,25222,0,81,6,4687
12336,25308,0,40,6,4688
12336,25308,0,81,6,4689
12336,25110,0,40,6,4690
12336,25278,0,81,6,4691
12336,25193,0,40,6,4692
12336,25278,0,40,6,4693
12336,25193,0,81,6,4694
12336,25384,0,81,6,4695
12336,25191,0,40,6,4696
12336,25105,0,40,6,4697
12336,25039,0,81,6,4698
12336,25277,0,40,5,4699
12336,25285,0,81,5,4700
12336,25082,0,40,5,4701
12336,25285,0,40,5,4702
12336,25194,0,81,5,4703
12336,25236,0,40,9,4704
12336,25158,0,40,8,4705
12336,25238,0,40,8,4706
12336,25108,0,40,8,4707
12336,25175,0,40,8,4708
12336,25174,0,40,8,4709
12336,25152,0,40,8,4710
12336,25156,0,40,8,4711
12336,25231,0,40,8,4712
12336,25154,0,40,8,4713
12336,25106,0,40,8,4714
12336,25037,0,40,8,4715
12336,25237,0,40,8,4716
12336,25155,0,40,8,4717
12336,25176,0,40,8,4718
12336,25033,0,40,8,4719
12336,25235,0,40,8,4720
12336,25227,0,40,8,4721
12336,25179,0,40,8,4722
12336,25102,0,40,7,4723
12336,25104,0,40,7,4724
12336,25223,0,40,7,4725
12336,25294,0,40,7,4726
12336,25151,0,40,7,4727
12336,25233,0,40,7,4728
12336,25223,0,81,7,4729
12336,25157,0,40,7,4730
12336,25287,0,40,7,4731
12336,25172,0,40,7,4732
12336,25281,0,40,7,4733
12336,25282,0,81,7,4734
12336,25233,0,81,7,4735
12336,25286,0,81,7,4736
12336,25287,0,81,7,4737
12336,25110,0,40,7,4738
12336,25232,0,40,7,4739
12336,25286,0,40,7,4740
12336,25105,0,40,7,4741
12336,25291,0,40,6,4742
12336,25288,0,81,6,4743
12336,25035,0,40,6,4744
12336,25292,0,40,6,4745
12336,25241,0,40,6,4746
12336,25271,0,81,6,4747
12336,25282,0,40,6,4748
12336,25107,0,40,6,4749
12336,25277,0,40,6,4750
12336,25283,0,40,6,4751
12336,25247,0,40,6,4752
12336,25232,0,81,6,4753
12336,25283,0,81,6,4754
12336,25288,0,40,6,4755
12336,25292,0,81,6,4756
12336,25245,0,40,6,4757
12336,25271,0,40,6,4758
12336,25035,0,81,6,4759
12336,25153,0,40,6,4760
12336,25279,0,40,6,4761
12336,25273,0,40,6,4762
12336,25059,0,81,6,4763
12336,25277,0,81,6,4764
12336,25231,0,81,6,4765
12304,20132,0,40,8,4766
12336,25058,0,40,7,4767
12304,20137,0,40,6,4768
12304,20138,0,40,5,4769
12336,25055,0,40,5,4770
12336,25172,0,40,5,4771
12304,20373,0,40,8,4772
12304,20375,0,40,8,4773
12304,20131,0,40,8,4774
12304,20135,0,40,7,4775
12304,20138,0,40,7,4776
12304,20137,0,40,7,4777
12304,20132,0,40,7,4778
12304,20133,0,40,6,4779
12304,20371,0,40,6,4780
12304,20337,0,40,5,4781
12304,20333,0,40,9,4782
12304,20334,0,40,9,4783
12304,20374,0,40,8,4784
12304,20372,0,40,8,4785
12304,20371,0,40,8,4786
12304,20107,0,40,7,4787
12304,20379,0,40,7,4788
12304,20378,0,40,7,4789
12304,20337,0,40,6,4790
